query_id,time_ms,x0,y0,x1,y1
5f21282a-d878-4ec7-a935-b23cd04c8311,8979,0.698,0.421,0.762,0.601
5f21282a-d878-4ec7-a935-b23cd04c8311,9950,0.698,0.421,0.762,0.601
5f21282a-d878-4ec7-a935-b23cd04c8311,11164,0.755,0.421,0.82,0.601
7e831cdd-6814-49fe-a4d6-9321e59bbf04,73374,0.291,0.74,0.362,0.889
7e831cdd-6814-49fe-a4d6-9321e59bbf04,74365,0.291,0.74,0.362,0.889
7e831cdd-6814-49fe-a4d6-9321e59bbf04,75357,0.291,0.74,0.362,0.889
7e831cdd-6814-49fe-a4d6-9321e59bbf04,974683,0.291,0.74,0.362,0.889
7e831cdd-6814-49fe-a4d6-9321e59bbf04,975674,0.291,0.74,0.362,0.889
21cf87b8-4cab-40ba-be96-d081beee0db9,1531085,0.373,0.142,0.761,0.833
21cf87b8-4cab-40ba-be96-d081beee0db9,1532112,0.338,0.122,0.699,0.813
8f3392f1-feee-45df-a27e-c8ad2a08d11f,8762,0.259,0.331,0.441,0.998
8f3392f1-feee-45df-a27e-c8ad2a08d11f,9735,0.281,0.331,0.463,0.998
8f3392f1-feee-45df-a27e-c8ad2a08d11f,10709,0.259,0.331,0.441,0.998
236a1548-595e-4f8a-8611-2b2062e55ec8,566322,0.469,0.54,0.773,0.869
236a1548-595e-4f8a-8611-2b2062e55ec8,566940,0.381,0.54,0.728,0.869
236a1548-595e-4f8a-8611-2b2062e55ec8,568176,0.36,0.54,0.674,0.869
236a1548-595e-4f8a-8611-2b2062e55ec8,568795,0.32,0.56,0.634,0.89
236a1548-595e-4f8a-8611-2b2062e55ec8,570031,0.27,0.57,0.584,0.9
236a1548-595e-4f8a-8611-2b2062e55ec8,570649,0.229,0.58,0.543,0.91
236a1548-595e-4f8a-8611-2b2062e55ec8,571886,0.188,0.59,0.492,0.92
d6e369c6-ba54-456f-9857-4bbb49390d18,476938,0.591,0.85,0.661,0.912
d6e369c6-ba54-456f-9857-4bbb49390d18,478140,0.691,0.85,0.761,0.912
d6e369c6-ba54-456f-9857-4bbb49390d18,479341,0.691,0.7,0.761,0.762
d6e369c6-ba54-456f-9857-4bbb49390d18,479942,0.691,0.62,0.761,0.682
959a9b17-63a4-4071-aca2-19e582d40c23,207666,0.421,0.581,0.48,0.913
959a9b17-63a4-4071-aca2-19e582d40c23,208720,0.421,0.581,0.48,0.913
959a9b17-63a4-4071-aca2-19e582d40c23,209668,0.421,0.581,0.48,0.913
959a9b17-63a4-4071-aca2-19e582d40c23,210723,0.421,0.581,0.48,0.913
959a9b17-63a4-4071-aca2-19e582d40c23,211777,0.452,0.599,0.509,0.831
959a9b17-63a4-4071-aca2-19e582d40c23,212831,0.452,0.599,0.509,0.831
959a9b17-63a4-4071-aca2-19e582d40c23,213885,0.452,0.599,0.509,0.831
959a9b17-63a4-4071-aca2-19e582d40c23,214834,0.452,0.599,0.509,0.831
959a9b17-63a4-4071-aca2-19e582d40c23,215888,0.491,0.599,0.548,0.831
959a9b17-63a4-4071-aca2-19e582d40c23,216942,0.491,0.599,0.548,0.831
959a9b17-63a4-4071-aca2-19e582d40c23,217996,0.491,0.599,0.548,0.831
959a9b17-63a4-4071-aca2-19e582d40c23,219050,0.511,0.599,0.568,0.931
959a9b17-63a4-4071-aca2-19e582d40c23,219999,0.511,0.599,0.568,0.931
959a9b17-63a4-4071-aca2-19e582d40c23,221053,0.529,0.599,0.586,0.831
959a9b17-63a4-4071-aca2-19e582d40c23,222107,0.535,0.599,0.592,0.831
959a9b17-63a4-4071-aca2-19e582d40c23,223161,0.542,0.599,0.6,0.831
959a9b17-63a4-4071-aca2-19e582d40c23,224216,0.542,0.599,0.6,0.831
959a9b17-63a4-4071-aca2-19e582d40c23,225164,0.56,0.599,0.617,0.931
959a9b17-63a4-4071-aca2-19e582d40c23,226218,0.572,0.599,0.63,0.831
959a9b17-63a4-4071-aca2-19e582d40c23,227273,0.584,0.599,0.642,0.831
959a9b17-63a4-4071-aca2-19e582d40c23,228327,0.592,0.599,0.65,0.831
959a9b17-63a4-4071-aca2-19e582d40c23,229381,0.611,0.599,0.669,0.831
87190549-40ca-4129-9ade-5ff5f90bd416,170840,0.539,0.481,0.68,0.79
87190549-40ca-4129-9ade-5ff5f90bd416,172212,0.539,0.431,0.68,0.74
87190549-40ca-4129-9ade-5ff5f90bd416,172898,0.539,0.079,0.68,0.398
b0517130-9422-4dc3-a0f8-cb10f40eb602,165719,0.188,0.09,0.491,0.842
b0517130-9422-4dc3-a0f8-cb10f40eb602,166776,0.188,0.09,0.491,0.842
b0517130-9422-4dc3-a0f8-cb10f40eb602,167832,0.188,0.09,0.491,0.842
e324a71c-738e-49fb-a699-e13392108d54,24623,0.191,0.0,0.949,0.967
e324a71c-738e-49fb-a699-e13392108d54,26264,0.261,0.0,0.949,0.967
370bae1b-9c13-4f19-80a6-71b6d3081e81,596538,0.561,0.575,0.812,0.998
370bae1b-9c13-4f19-80a6-71b6d3081e81,597453,0.571,0.585,0.831,0.998
370bae1b-9c13-4f19-80a6-71b6d3081e81,598368,0.571,0.375,0.831,0.998
370bae1b-9c13-4f19-80a6-71b6d3081e81,599283,0.595,0.7,0.711,0.998
370bae1b-9c13-4f19-80a6-71b6d3081e81,600198,0.602,0.7,0.711,0.998
370bae1b-9c13-4f19-80a6-71b6d3081e81,602028,0.602,0.7,0.711,0.998
d895a4e0-b59a-4244-bef6-a7d9a9dc9401,58745,0.339,0.243,0.57,0.651
d895a4e0-b59a-4244-bef6-a7d9a9dc9401,59649,0.32,0.253,0.58,0.683
6d047706-2348-4588-8f0b-694aff5f3f28,95051,0.819,0.731,0.941,0.933
6d047706-2348-4588-8f0b-694aff5f3f28,96018,0.819,0.731,0.941,0.933
6d047706-2348-4588-8f0b-694aff5f3f28,96986,0.819,0.731,0.941,0.933
6d047706-2348-4588-8f0b-694aff5f3f28,97953,0.819,0.731,0.941,0.933
6d047706-2348-4588-8f0b-694aff5f3f28,99042,0.819,0.731,0.941,0.933
6d047706-2348-4588-8f0b-694aff5f3f28,100009,0.819,0.731,0.941,0.933
6d047706-2348-4588-8f0b-694aff5f3f28,100977,0.819,0.731,0.941,0.933
d8a077d3-84df-492c-a785-b41e67a09948,26134,0.202,0.371,0.812,0.558
d8a077d3-84df-492c-a785-b41e67a09948,27056,0.241,0.381,0.812,0.568
f6a79239-50d1-4a3b-a56b-5c9440898116,114211,0.329,0.292,0.681,0.998
104c4b71-da91-4b72-a365-1c4021d4c660,33182,0.562,0.121,0.88,0.661
104c4b71-da91-4b72-a365-1c4021d4c660,34078,0.562,0.113,0.88,0.661
104c4b71-da91-4b72-a365-1c4021d4c660,34975,0.562,0.113,0.913,0.661
104c4b71-da91-4b72-a365-1c4021d4c660,35872,0.628,0.103,0.88,0.661
104c4b71-da91-4b72-a365-1c4021d4c660,37217,0.584,0.113,0.88,0.661
104c4b71-da91-4b72-a365-1c4021d4c660,38114,0.562,0.103,0.88,0.661
073b3fdc-5456-4020-98a3-0066fc434513,15064,0.68,0.392,0.735,0.492
3563c183-389c-403f-b67a-63e8911808c6,59997,0.739,0.119,0.821,0.181
3563c183-389c-403f-b67a-63e8911808c6,61181,0.739,0.119,0.821,0.181
3563c183-389c-403f-b67a-63e8911808c6,61971,0.739,0.119,0.821,0.181
3563c183-389c-403f-b67a-63e8911808c6,63155,0.739,0.119,0.821,0.181
3563c183-389c-403f-b67a-63e8911808c6,63944,0.739,0.119,0.821,0.181
3563c183-389c-403f-b67a-63e8911808c6,65128,0.739,0.119,0.821,0.181
3563c183-389c-403f-b67a-63e8911808c6,65918,0.739,0.119,0.821,0.181
3563c183-389c-403f-b67a-63e8911808c6,67102,0.739,0.119,0.821,0.181
3563c183-389c-403f-b67a-63e8911808c6,67891,0.739,0.119,0.821,0.181
3563c183-389c-403f-b67a-63e8911808c6,69075,0.739,0.119,0.821,0.181
3563c183-389c-403f-b67a-63e8911808c6,69865,0.739,0.119,0.821,0.181
3563c183-389c-403f-b67a-63e8911808c6,71049,0.739,0.119,0.821,0.181
3563c183-389c-403f-b67a-63e8911808c6,71838,0.739,0.119,0.821,0.181
3563c183-389c-403f-b67a-63e8911808c6,73023,0.739,0.119,0.821,0.181
40e8437d-698c-4f6b-86f7-60dca48eec42,28258,0.512,0.0,0.773,0.992
40e8437d-698c-4f6b-86f7-60dca48eec42,29249,0.512,0.0,0.773,0.992
40e8437d-698c-4f6b-86f7-60dca48eec42,30241,0.512,0.0,0.773,0.992
fbacd838-32c6-4d30-8438-1b811ea7fe2c,139998,0.461,0.081,0.865,0.875
fbacd838-32c6-4d30-8438-1b811ea7fe2c,140955,0.461,0.081,0.865,0.875
fbacd838-32c6-4d30-8438-1b811ea7fe2c,141912,0.461,0.081,0.865,0.875
fbacd838-32c6-4d30-8438-1b811ea7fe2c,142869,0.461,0.081,0.865,0.875
fbacd838-32c6-4d30-8438-1b811ea7fe2c,143825,0.461,0.081,0.865,0.875
fbacd838-32c6-4d30-8438-1b811ea7fe2c,145101,0.461,0.081,0.865,0.875
fbacd838-32c6-4d30-8438-1b811ea7fe2c,146058,0.461,0.081,0.865,0.875
fbacd838-32c6-4d30-8438-1b811ea7fe2c,147014,0.461,0.081,0.865,0.875
fbacd838-32c6-4d30-8438-1b811ea7fe2c,147971,0.461,0.081,0.865,0.875
fbacd838-32c6-4d30-8438-1b811ea7fe2c,148928,0.461,0.081,0.865,0.875
fbacd838-32c6-4d30-8438-1b811ea7fe2c,149884,0.461,0.081,0.865,0.875
fbacd838-32c6-4d30-8438-1b811ea7fe2c,150841,0.461,0.081,0.865,0.875
fbacd838-32c6-4d30-8438-1b811ea7fe2c,152117,0.461,0.081,0.865,0.875
fbacd838-32c6-4d30-8438-1b811ea7fe2c,153073,0.461,0.081,0.865,0.875
fbacd838-32c6-4d30-8438-1b811ea7fe2c,154030,0.461,0.081,0.865,0.875
fbacd838-32c6-4d30-8438-1b811ea7fe2c,154987,0.461,0.081,0.865,0.875
fbacd838-32c6-4d30-8438-1b811ea7fe2c,155944,0.461,0.081,0.865,0.875
cc0480b3-b3c4-4dea-816a-83dee76a830b,9931,0.022,0.291,0.443,0.371
cc0480b3-b3c4-4dea-816a-83dee76a830b,10924,0.022,0.291,0.443,0.371
cc0480b3-b3c4-4dea-816a-83dee76a830b,11917,0.022,0.291,0.443,0.371
cc0480b3-b3c4-4dea-816a-83dee76a830b,13021,0.022,0.291,0.443,0.371
9c8b5dd8-6910-4149-a36b-97ef710bfdf2,70948,0.461,0.0,0.531,0.512
9c8b5dd8-6910-4149-a36b-97ef710bfdf2,72019,0.479,0.0,0.55,0.512
a253d29c-47eb-46f0-9f64-96f1f21cb7f4,731814,0.228,0.035,0.671,0.998
a253d29c-47eb-46f0-9f64-96f1f21cb7f4,732739,0.228,0.035,0.671,0.998
a253d29c-47eb-46f0-9f64-96f1f21cb7f4,733665,0.252,0.035,0.671,0.998
a253d29c-47eb-46f0-9f64-96f1f21cb7f4,734590,0.252,0.035,0.749,0.998
a253d29c-47eb-46f0-9f64-96f1f21cb7f4,735515,0.252,0.035,0.671,0.998
64d10ba0-8b99-435f-9a11-bee31369d935,147753,0.739,0.5,0.998,0.998
64d10ba0-8b99-435f-9a11-bee31369d935,148797,0.739,0.5,0.998,0.998
64d10ba0-8b99-435f-9a11-bee31369d935,149841,0.739,0.5,0.998,0.998
64d10ba0-8b99-435f-9a11-bee31369d935,150885,0.739,0.5,0.998,0.998
64d10ba0-8b99-435f-9a11-bee31369d935,151929,0.739,0.5,0.998,0.998
64d10ba0-8b99-435f-9a11-bee31369d935,152974,0.739,0.5,0.998,0.998
17156e78-d5be-43c7-9e13-db7c1028c919,4093,0.699,0.779,0.84,0.998
17156e78-d5be-43c7-9e13-db7c1028c919,5149,0.699,0.779,0.84,0.998
17156e78-d5be-43c7-9e13-db7c1028c919,6205,0.699,0.779,0.84,0.998
17156e78-d5be-43c7-9e13-db7c1028c919,7261,0.699,0.719,0.84,0.998
17156e78-d5be-43c7-9e13-db7c1028c919,8317,0.699,0.691,0.84,0.998
17156e78-d5be-43c7-9e13-db7c1028c919,9374,0.699,0.653,0.84,0.998
17156e78-d5be-43c7-9e13-db7c1028c919,10430,0.699,0.631,0.84,0.998
5d421303-8fc6-4b8f-81d6-ec8712e47f15,527498,0.133,0.0,0.691,0.992
5d421303-8fc6-4b8f-81d6-ec8712e47f15,528493,0.512,0.0,0.791,0.992
34b85e31-0324-4f0f-a9c5-ed17f41a7773,0,0.761,0.558,0.832,0.636
34b85e31-0324-4f0f-a9c5-ed17f41a7773,1324,0.761,0.558,0.832,0.636
34b85e31-0324-4f0f-a9c5-ed17f41a7773,1986,0.761,0.558,0.832,0.636
34b85e31-0324-4f0f-a9c5-ed17f41a7773,3311,0.761,0.558,0.832,0.636
34b85e31-0324-4f0f-a9c5-ed17f41a7773,3973,0.761,0.558,0.832,0.636
34b85e31-0324-4f0f-a9c5-ed17f41a7773,5297,0.761,0.558,0.832,0.636
ca3f25e6-a6c4-4928-b5f1-974b6c612dd5,20042,0.529,0.55,0.755,0.992
ca3f25e6-a6c4-4928-b5f1-974b6c612dd5,21033,0.611,0.52,0.823,0.992
ca3f25e6-a6c4-4928-b5f1-974b6c612dd5,22024,0.598,0.59,0.81,0.992
ca3f25e6-a6c4-4928-b5f1-974b6c612dd5,23125,0.58,0.62,0.792,0.992
ca3f25e6-a6c4-4928-b5f1-974b6c612dd5,24116,0.58,0.65,0.792,0.992
ca3f25e6-a6c4-4928-b5f1-974b6c612dd5,25108,0.58,0.68,0.792,0.992
ca3f25e6-a6c4-4928-b5f1-974b6c612dd5,26099,0.539,0.798,0.761,0.992
ca3f25e6-a6c4-4928-b5f1-974b6c612dd5,1080614,0.511,0.59,0.723,0.992
ca3f25e6-a6c4-4928-b5f1-974b6c612dd5,1081606,0.511,0.59,0.723,0.992
ca3f25e6-a6c4-4928-b5f1-974b6c612dd5,1082597,0.511,0.59,0.723,0.992
ca3f25e6-a6c4-4928-b5f1-974b6c612dd5,1083698,0.511,0.59,0.723,0.992
541da091-c3b8-48bf-8e30-9a4979431a72,208015,0.333,0.0,0.581,0.713
541da091-c3b8-48bf-8e30-9a4979431a72,209226,0.301,0.315,0.685,0.581
541da091-c3b8-48bf-8e30-9a4979431a72,210034,0.301,0.315,0.685,0.581
541da091-c3b8-48bf-8e30-9a4979431a72,210842,0.333,0.343,0.659,0.565
51b79b30-3a0b-4977-ab73-439bd650a4ea,96907,0.0,0.811,0.1,0.869
51b79b30-3a0b-4977-ab73-439bd650a4ea,97881,0.331,0.811,0.661,0.869
51b79b30-3a0b-4977-ab73-439bd650a4ea,98855,0.331,0.811,0.661,0.869
51b79b30-3a0b-4977-ab73-439bd650a4ea,99829,0.331,0.811,0.661,0.869
51b79b30-3a0b-4977-ab73-439bd650a4ea,100803,0.331,0.811,0.661,0.869
51b79b30-3a0b-4977-ab73-439bd650a4ea,101777,0.331,0.811,0.661,0.869
d9e06120-8e8d-4d2d-932b-267d4b4d5ed2,434755,0.539,0.702,0.625,0.915
d9e06120-8e8d-4d2d-932b-267d4b4d5ed2,435703,0.561,0.721,0.633,0.915
d9e06120-8e8d-4d2d-932b-267d4b4d5ed2,437126,0.452,0.271,0.613,0.915
d9e06120-8e8d-4d2d-932b-267d4b4d5ed2,438074,0.429,0.271,0.613,0.915
d9e06120-8e8d-4d2d-932b-267d4b4d5ed2,439022,0.391,0.271,0.613,0.915
d9e06120-8e8d-4d2d-932b-267d4b4d5ed2,439970,0.429,0.261,0.613,0.915
d9e06120-8e8d-4d2d-932b-267d4b4d5ed2,440919,0.429,0.261,0.613,0.915
d9e06120-8e8d-4d2d-932b-267d4b4d5ed2,441867,0.429,0.261,0.613,0.915
d9e06120-8e8d-4d2d-932b-267d4b4d5ed2,442815,0.429,0.261,0.613,0.915
d9e06120-8e8d-4d2d-932b-267d4b4d5ed2,443763,0.429,0.261,0.613,0.915
2c2bcd34-d13c-4a54-8afa-6729db46ddac,190043,0.358,0.361,0.999,0.613
2c2bcd34-d13c-4a54-8afa-6729db46ddac,190864,0.251,0.361,0.999,0.613
2c2bcd34-d13c-4a54-8afa-6729db46ddac,192095,0.188,0.361,0.999,0.613
c78d8dee-8c4e-4566-9295-aea08e539961,280180,0.401,0.2,0.452,0.398
c78d8dee-8c4e-4566-9295-aea08e539961,281148,0.401,0.25,0.452,0.448
c78d8dee-8c4e-4566-9295-aea08e539961,282116,0.419,0.25,0.541,0.602
c78d8dee-8c4e-4566-9295-aea08e539961,283084,0.459,0.16,0.571,0.652
c78d8dee-8c4e-4566-9295-aea08e539961,284052,0.389,0.126,0.691,0.862
c78d8dee-8c4e-4566-9295-aea08e539961,285019,0.269,0.1,0.589,0.862
ce508d96-9041-45b2-9072-196d98c7e32c,18000,0.25,0.381,0.533,0.622
ce508d96-9041-45b2-9072-196d98c7e32c,19200,0.25,0.381,0.533,0.622
ce508d96-9041-45b2-9072-196d98c7e32c,19800,0.25,0.381,0.533,0.622
ce508d96-9041-45b2-9072-196d98c7e32c,21000,0.25,0.381,0.533,0.622
ce508d96-9041-45b2-9072-196d98c7e32c,22200,0.25,0.381,0.533,0.622
ce508d96-9041-45b2-9072-196d98c7e32c,22800,0.25,0.381,0.533,0.622
ce508d96-9041-45b2-9072-196d98c7e32c,24000,0.25,0.381,0.533,0.622
ce508d96-9041-45b2-9072-196d98c7e32c,25200,0.25,0.381,0.533,0.622
ce508d96-9041-45b2-9072-196d98c7e32c,25800,0.25,0.381,0.533,0.622
ce508d96-9041-45b2-9072-196d98c7e32c,27000,0.25,0.381,0.533,0.622
ce508d96-9041-45b2-9072-196d98c7e32c,28200,0.25,0.381,0.533,0.622
ce508d96-9041-45b2-9072-196d98c7e32c,28800,0.25,0.381,0.533,0.622
ce508d96-9041-45b2-9072-196d98c7e32c,30000,0.25,0.381,0.533,0.622
ce508d96-9041-45b2-9072-196d98c7e32c,31201,0.25,0.381,0.533,0.622
ce508d96-9041-45b2-9072-196d98c7e32c,31801,0.25,0.381,0.533,0.622
ce508d96-9041-45b2-9072-196d98c7e32c,33001,0.25,0.381,0.533,0.622
ce508d96-9041-45b2-9072-196d98c7e32c,34201,0.25,0.381,0.533,0.622
ce508d96-9041-45b2-9072-196d98c7e32c,34801,0.25,0.381,0.533,0.622
ce508d96-9041-45b2-9072-196d98c7e32c,36001,0.25,0.381,0.533,0.622
ce508d96-9041-45b2-9072-196d98c7e32c,37201,0.25,0.381,0.533,0.622
ce508d96-9041-45b2-9072-196d98c7e32c,37801,0.25,0.381,0.533,0.622
ce508d96-9041-45b2-9072-196d98c7e32c,39001,0.25,0.381,0.533,0.622
ce508d96-9041-45b2-9072-196d98c7e32c,40201,0.25,0.381,0.533,0.622
ce508d96-9041-45b2-9072-196d98c7e32c,40801,0.25,0.381,0.533,0.622
a2bc40c7-5a0d-4b83-8fa5-a60c13e1ba98,305553,0.181,0.0,0.501,0.992
a2bc40c7-5a0d-4b83-8fa5-a60c13e1ba98,306321,0.181,0.0,0.501,0.992
a2bc40c7-5a0d-4b83-8fa5-a60c13e1ba98,307089,0.181,0.0,0.501,0.992
a2bc40c7-5a0d-4b83-8fa5-a60c13e1ba98,307857,0.181,0.0,0.501,0.992
b5e7942f-6834-49f7-814b-ab35a212f787,13180,0.438,0.167,0.851,0.461
b5e7942f-6834-49f7-814b-ab35a212f787,13956,0.291,0.092,0.793,0.461
b5e7942f-6834-49f7-814b-ab35a212f787,14990,0.309,0.092,0.811,0.461
270daaa2-34c3-4d04-88b4-2a9a74d9315e,71904,0.411,0.0,0.952,0.815
270daaa2-34c3-4d04-88b4-2a9a74d9315e,82967,0.411,0.0,0.952,0.815
270daaa2-34c3-4d04-88b4-2a9a74d9315e,83859,0.398,0.0,0.999,0.815
270daaa2-34c3-4d04-88b4-2a9a74d9315e,84929,0.281,0.0,0.999,0.815
270daaa2-34c3-4d04-88b4-2a9a74d9315e,86000,0.312,0.0,0.999,0.815
9e61a820-e8bf-4e83-85ea-c67167295824,10512,0.648,0.086,0.999,0.998
6a5b020e-77d0-4c1b-9044-096a18ab9c68,749494,0.512,0.292,0.999,0.591
6a5b020e-77d0-4c1b-9044-096a18ab9c68,750482,0.512,0.292,0.999,0.591
6a5b020e-77d0-4c1b-9044-096a18ab9c68,751470,0.512,0.292,0.999,0.591
6a5b020e-77d0-4c1b-9044-096a18ab9c68,752457,0.512,0.292,0.999,0.591
64f9d321-ce48-4cbf-b018-da1a35082ecd,587133,0.621,0.0,0.823,0.746
64f9d321-ce48-4cbf-b018-da1a35082ecd,587759,0.621,0.0,0.823,0.746
64f9d321-ce48-4cbf-b018-da1a35082ecd,589010,0.621,0.0,0.823,0.746
64f9d321-ce48-4cbf-b018-da1a35082ecd,590262,0.621,0.0,0.823,0.746
64f9d321-ce48-4cbf-b018-da1a35082ecd,590888,0.621,0.0,0.823,0.746
64f9d321-ce48-4cbf-b018-da1a35082ecd,592140,0.621,0.0,0.823,0.746
36edbf59-95e1-4270-8a1b-5431f2693093,3989,0.468,0.1,0.72,0.667
36edbf59-95e1-4270-8a1b-5431f2693093,5078,0.509,0.056,0.699,0.613
36edbf59-95e1-4270-8a1b-5431f2693093,5984,0.509,0.072,0.68,0.689
36edbf59-95e1-4270-8a1b-5431f2693093,7072,0.498,0.086,0.662,0.699
34bdda2f-4875-4b46-8de3-0a6bbfe41171,4967,0.669,0.204,0.829,0.7
34bdda2f-4875-4b46-8de3-0a6bbfe41171,5922,0.766,0.19,0.999,0.411
34bdda2f-4875-4b46-8de3-0a6bbfe41171,7068,0.691,0.21,0.845,0.614
dc9628da-722f-43e8-85a8-a9b01a966e11,15014,0.212,0.613,0.312,0.998
56cc580e-bb7b-40b9-b9a0-dffee8bca730,16064,0.552,0.371,0.848,0.629
56cc580e-bb7b-40b9-b9a0-dffee8bca730,17068,0.552,0.371,0.848,0.629
56cc580e-bb7b-40b9-b9a0-dffee8bca730,18072,0.552,0.371,0.848,0.629
fd6456f3-7acd-49c3-9049-f1844637ad1a,458141,0.23,0.329,0.541,0.998
fd6456f3-7acd-49c3-9049-f1844637ad1a,459070,0.23,0.329,0.541,0.998
fd6456f3-7acd-49c3-9049-f1844637ad1a,460102,0.23,0.329,0.541,0.998
fd6456f3-7acd-49c3-9049-f1844637ad1a,461031,0.23,0.329,0.541,0.998
fd6456f3-7acd-49c3-9049-f1844637ad1a,462063,0.23,0.329,0.541,0.998
fd6456f3-7acd-49c3-9049-f1844637ad1a,462992,0.23,0.329,0.541,0.998
fd6456f3-7acd-49c3-9049-f1844637ad1a,464024,0.23,0.329,0.541,0.998
fd6456f3-7acd-49c3-9049-f1844637ad1a,464952,0.23,0.329,0.541,0.998
fd6456f3-7acd-49c3-9049-f1844637ad1a,465985,0.23,0.329,0.541,0.998
fd6456f3-7acd-49c3-9049-f1844637ad1a,466913,0.23,0.329,0.541,0.998
fd6456f3-7acd-49c3-9049-f1844637ad1a,467946,0.23,0.329,0.541,0.998
fd6456f3-7acd-49c3-9049-f1844637ad1a,468874,0.23,0.329,0.541,0.998
fd6456f3-7acd-49c3-9049-f1844637ad1a,469906,0.23,0.329,0.541,0.998
fd6456f3-7acd-49c3-9049-f1844637ad1a,470835,0.23,0.329,0.541,0.998
fd6456f3-7acd-49c3-9049-f1844637ad1a,471867,0.23,0.329,0.541,0.998
fd6456f3-7acd-49c3-9049-f1844637ad1a,472796,0.23,0.329,0.541,0.998
fd6456f3-7acd-49c3-9049-f1844637ad1a,473312,0.23,0.329,0.541,0.998
e8808ad0-b062-4993-8e69-f4b0f6adfd50,491800,0.429,0.49,0.691,0.998
e8808ad0-b062-4993-8e69-f4b0f6adfd50,492652,0.429,0.49,0.691,0.998
e8808ad0-b062-4993-8e69-f4b0f6adfd50,493646,0.429,0.49,0.691,0.998
e8808ad0-b062-4993-8e69-f4b0f6adfd50,494498,0.429,0.49,0.691,0.998
e8808ad0-b062-4993-8e69-f4b0f6adfd50,495492,0.429,0.49,0.691,0.998
e8808ad0-b062-4993-8e69-f4b0f6adfd50,496345,0.429,0.49,0.691,0.998
e8808ad0-b062-4993-8e69-f4b0f6adfd50,497055,0.429,0.49,0.691,0.998
313a448e-7e29-44f4-aa24-b278688f88dc,748120,0.0,0.0,0.214,0.992
313a448e-7e29-44f4-aa24-b278688f88dc,749068,0.098,0.0,0.329,0.992
