query_id,time_ms,x0,y0,x1,y1
01b0d5ce-c987-4df0-a3fb-94211ccadb43,816000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,833000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,839000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,846000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,852000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,860000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,867000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,878000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,887000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,892000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,898000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,901000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,908000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,914000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,925000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,930000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,934000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,938000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,942000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,948000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,958000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,964000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,971000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,982000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,988000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,993000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,995000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1001000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1010000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1017000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1025000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1029000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1033000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1039000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1043000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1050000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1056000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1061000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1072000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1081000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1092000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1094000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1098000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1106000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1113000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1118000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1122000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1127000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1130000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1143000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1156000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1163000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1170000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1177000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1181000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1198000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1203000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1209000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1212000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1216000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1221000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1224000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1226000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1231000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1238000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1241000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1269000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1307000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1314000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1319000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1329000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1342000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1351000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1358000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1411000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1436000,0.379,0.0,0.618,1.0
01b0d5ce-c987-4df0-a3fb-94211ccadb43,1483000,0.379,0.0,0.618,1.0
01ef5ac3-d54d-4969-8db8-b22ccff02e25,286000,0.7,0.474,1.0,0.821
01ef5ac3-d54d-4969-8db8-b22ccff02e25,291000,0.7,0.474,1.0,0.821
01ef5ac3-d54d-4969-8db8-b22ccff02e25,296000,0.7,0.474,1.0,0.821
01ef5ac3-d54d-4969-8db8-b22ccff02e25,301000,0.7,0.474,1.0,0.821
01ef5ac3-d54d-4969-8db8-b22ccff02e25,306000,0.7,0.474,1.0,0.821
01ef5ac3-d54d-4969-8db8-b22ccff02e25,311000,0.7,0.474,1.0,0.821
01ef5ac3-d54d-4969-8db8-b22ccff02e25,316000,0.7,0.474,1.0,0.821
01ef5ac3-d54d-4969-8db8-b22ccff02e25,321000,0.7,0.474,1.0,0.821
01ef5ac3-d54d-4969-8db8-b22ccff02e25,326000,0.7,0.474,1.0,0.821
01ef5ac3-d54d-4969-8db8-b22ccff02e25,331000,0.7,0.474,1.0,0.821
01ef5ac3-d54d-4969-8db8-b22ccff02e25,336000,0.7,0.474,1.0,0.821
01ef5ac3-d54d-4969-8db8-b22ccff02e25,341000,0.7,0.474,1.0,0.821
02877d71-abdf-4f02-a872-d1f4028806a8,333000,0.543,0.636,0.566,0.653
02877d71-abdf-4f02-a872-d1f4028806a8,336000,0.528,0.57,0.552,0.585
02877d71-abdf-4f02-a872-d1f4028806a8,339000,0.53,0.574,0.552,0.59
02877d71-abdf-4f02-a872-d1f4028806a8,342000,0.544,0.664,0.569,0.68
02877d71-abdf-4f02-a872-d1f4028806a8,345000,0.693,0.564,0.713,0.582
02877d71-abdf-4f02-a872-d1f4028806a8,348000,0.56,0.571,0.575,0.585
02c51467-095f-461a-9bd1-669776b4d6d4,33000,0.324,0.351,0.383,0.648
02c51467-095f-461a-9bd1-669776b4d6d4,34000,0.324,0.351,0.383,0.648
02c51467-095f-461a-9bd1-669776b4d6d4,35000,0.324,0.351,0.383,0.648
02c51467-095f-461a-9bd1-669776b4d6d4,36000,0.324,0.351,0.383,0.648
02c51467-095f-461a-9bd1-669776b4d6d4,37000,0.324,0.351,0.383,0.648
02c883d6-5036-4f53-99c9-fc4a6cf79242,529000,0.849,0.729,0.902,0.783
02c883d6-5036-4f53-99c9-fc4a6cf79242,532000,0.844,0.719,0.908,0.776
02c883d6-5036-4f53-99c9-fc4a6cf79242,536000,0.842,0.681,0.91,0.727
02c883d6-5036-4f53-99c9-fc4a6cf79242,540000,0.841,0.664,0.915,0.72
02c883d6-5036-4f53-99c9-fc4a6cf79242,544000,0.838,0.658,0.917,0.714
02c883d6-5036-4f53-99c9-fc4a6cf79242,547000,0.836,0.656,0.918,0.711
02c883d6-5036-4f53-99c9-fc4a6cf79242,551000,0.834,0.654,0.919,0.708
02c883d6-5036-4f53-99c9-fc4a6cf79242,554000,0.834,0.645,0.924,0.703
02c883d6-5036-4f53-99c9-fc4a6cf79242,558000,0.831,0.639,0.929,0.698
02c883d6-5036-4f53-99c9-fc4a6cf79242,562000,0.831,0.639,0.929,0.698
02d25895-c908-40b8-a885-002984c0d11f,14000,0.531,0.398,0.694,0.558
02d25895-c908-40b8-a885-002984c0d11f,15000,0.478,0.336,0.628,0.495
02d25895-c908-40b8-a885-002984c0d11f,16000,0.251,0.313,0.379,0.451
02d25895-c908-40b8-a885-002984c0d11f,17000,0.27,0.483,0.364,0.598
02d25895-c908-40b8-a885-002984c0d11f,18000,0.508,0.678,0.582,0.784
031cf34b-f748-45b0-8af5-9b852d1a6ec3,1035000,0.384,0.538,0.54,0.592
03281d41-b523-4b14-97c4-d356524b131a,61000,0.407,0.106,0.645,0.679
03281d41-b523-4b14-97c4-d356524b131a,64000,0.174,0.261,0.432,0.804
03281d41-b523-4b14-97c4-d356524b131a,66000,0.174,0.261,0.432,0.804
03281d41-b523-4b14-97c4-d356524b131a,69000,0.407,0.106,0.645,0.679
0348bfb3-e4fa-4230-9742-961af6741457,1022000,0.554,0.143,0.872,0.493
03ea8e20-a6e3-4d2e-8914-6e58a8baf11e,0,0.136,0.132,0.982,1.0
03ea8e20-a6e3-4d2e-8914-6e58a8baf11e,1000,0.136,0.132,0.982,1.0
03ea8e20-a6e3-4d2e-8914-6e58a8baf11e,2000,0.136,0.132,0.982,1.0
03ea8e20-a6e3-4d2e-8914-6e58a8baf11e,3000,0.136,0.132,0.982,1.0
03ea8e20-a6e3-4d2e-8914-6e58a8baf11e,4000,0.136,0.132,0.982,1.0
03ea8e20-a6e3-4d2e-8914-6e58a8baf11e,5000,0.136,0.132,0.982,1.0
03ea8e20-a6e3-4d2e-8914-6e58a8baf11e,27000,0.136,0.132,0.982,1.0
03ea8e20-a6e3-4d2e-8914-6e58a8baf11e,28000,0.136,0.132,0.982,1.0
03ea8e20-a6e3-4d2e-8914-6e58a8baf11e,29000,0.136,0.132,0.982,1.0
03ea8e20-a6e3-4d2e-8914-6e58a8baf11e,30000,0.136,0.132,0.982,1.0
03ea8e20-a6e3-4d2e-8914-6e58a8baf11e,31000,0.136,0.132,0.982,1.0
03ea8e20-a6e3-4d2e-8914-6e58a8baf11e,32000,0.136,0.132,0.982,1.0
03ea8e20-a6e3-4d2e-8914-6e58a8baf11e,33000,0.136,0.132,0.982,1.0
03ea8e20-a6e3-4d2e-8914-6e58a8baf11e,34000,0.136,0.132,0.982,1.0
03ea8e20-a6e3-4d2e-8914-6e58a8baf11e,35000,0.136,0.132,0.982,1.0
03ea8e20-a6e3-4d2e-8914-6e58a8baf11e,36000,0.136,0.132,0.982,1.0
03ea8e20-a6e3-4d2e-8914-6e58a8baf11e,37000,0.136,0.132,0.982,1.0
03ea8e20-a6e3-4d2e-8914-6e58a8baf11e,38000,0.136,0.132,0.982,1.0
040ab50b-8a28-40c4-b6bc-e53863ce8dc6,185000,0.138,0.209,0.727,0.912
040ab50b-8a28-40c4-b6bc-e53863ce8dc6,188000,0.245,0.0,0.772,1.0
040ab50b-8a28-40c4-b6bc-e53863ce8dc6,275000,0.149,0.487,0.929,0.756
040ab50b-8a28-40c4-b6bc-e53863ce8dc6,277000,0.149,0.487,0.929,0.756
0463c5a6-2b25-40d8-b6a5-9c542e656070,9000,0.081,0.275,0.764,0.845
0463c5a6-2b25-40d8-b6a5-9c542e656070,37000,0.186,0.294,0.825,0.792
04a20847-fcc2-4bf4-b0fa-e72c5487c653,389000,0.034,0.763,0.277,0.989
04a20847-fcc2-4bf4-b0fa-e72c5487c653,395000,0.034,0.763,0.277,0.989
04a20847-fcc2-4bf4-b0fa-e72c5487c653,400000,0.034,0.763,0.277,0.989
04a20847-fcc2-4bf4-b0fa-e72c5487c653,405000,0.034,0.763,0.277,0.989
04a20847-fcc2-4bf4-b0fa-e72c5487c653,410000,0.034,0.763,0.277,0.989
04a20847-fcc2-4bf4-b0fa-e72c5487c653,415000,0.034,0.763,0.277,0.989
04a20847-fcc2-4bf4-b0fa-e72c5487c653,420000,0.034,0.763,0.277,0.989
04a20847-fcc2-4bf4-b0fa-e72c5487c653,425000,0.034,0.763,0.277,0.989
04a20847-fcc2-4bf4-b0fa-e72c5487c653,430000,0.034,0.763,0.277,0.989
04a20847-fcc2-4bf4-b0fa-e72c5487c653,435000,0.034,0.763,0.277,0.989
04a20847-fcc2-4bf4-b0fa-e72c5487c653,440000,0.034,0.763,0.277,0.989
04a20847-fcc2-4bf4-b0fa-e72c5487c653,445000,0.034,0.763,0.277,0.989
04a20847-fcc2-4bf4-b0fa-e72c5487c653,450000,0.034,0.763,0.277,0.989
04a20847-fcc2-4bf4-b0fa-e72c5487c653,455000,0.034,0.763,0.277,0.989
04a20847-fcc2-4bf4-b0fa-e72c5487c653,460000,0.034,0.763,0.277,0.989
04a20847-fcc2-4bf4-b0fa-e72c5487c653,465000,0.034,0.763,0.277,0.989
04a20847-fcc2-4bf4-b0fa-e72c5487c653,470000,0.034,0.763,0.277,0.989
04a20847-fcc2-4bf4-b0fa-e72c5487c653,475000,0.034,0.763,0.277,0.989
04a20847-fcc2-4bf4-b0fa-e72c5487c653,480000,0.034,0.763,0.277,0.989
04a20847-fcc2-4bf4-b0fa-e72c5487c653,485000,0.034,0.763,0.277,0.989
04a20847-fcc2-4bf4-b0fa-e72c5487c653,490000,0.034,0.763,0.277,0.989
04d0dd25-a8ab-49cc-8a60-6476dfffd942,16000,0.249,0.557,1.0,0.89
04d0dd25-a8ab-49cc-8a60-6476dfffd942,17000,0.249,0.557,1.0,0.89
04d0dd25-a8ab-49cc-8a60-6476dfffd942,18000,0.249,0.557,1.0,0.89
04d0dd25-a8ab-49cc-8a60-6476dfffd942,19000,0.249,0.557,1.0,0.89
04d0dd25-a8ab-49cc-8a60-6476dfffd942,20000,0.249,0.557,1.0,0.89
04d0dd25-a8ab-49cc-8a60-6476dfffd942,21000,0.249,0.557,1.0,0.89
04d0dd25-a8ab-49cc-8a60-6476dfffd942,22000,0.249,0.557,1.0,0.89
04ed4d4e-7aac-4a4d-8f7c-2f91d21f4981,79000,0.15,0.203,0.736,0.946
04ed4d4e-7aac-4a4d-8f7c-2f91d21f4981,81000,0.15,0.203,0.736,0.946
04ed4d4e-7aac-4a4d-8f7c-2f91d21f4981,83000,0.15,0.203,0.736,0.946
04ed4d4e-7aac-4a4d-8f7c-2f91d21f4981,85000,0.15,0.203,0.736,0.946
051b2de8-ba20-4d58-975f-d34c91f18397,292000,0.123,0.284,1.0,0.514
051b2de8-ba20-4d58-975f-d34c91f18397,294000,0.123,0.284,1.0,0.514
051b2de8-ba20-4d58-975f-d34c91f18397,296000,0.123,0.284,1.0,0.514
051c7eaf-af1e-40f4-9348-3f4dea3e07ca,78000,0.164,0.619,0.238,0.733
051c7eaf-af1e-40f4-9348-3f4dea3e07ca,79000,0.165,0.62,0.261,0.727
051c7eaf-af1e-40f4-9348-3f4dea3e07ca,80000,0.166,0.62,0.261,0.727
051c7eaf-af1e-40f4-9348-3f4dea3e07ca,81000,0.166,0.62,0.261,0.727
051c7eaf-af1e-40f4-9348-3f4dea3e07ca,82000,0.166,0.62,0.261,0.727
051c7eaf-af1e-40f4-9348-3f4dea3e07ca,83000,0.166,0.614,0.274,0.724
05200cd4-d857-4a7b-92a7-da3ac0d05a71,5000,0.166,0.614,0.274,0.724
05200cd4-d857-4a7b-92a7-da3ac0d05a71,8000,0.166,0.614,0.274,0.724
05200cd4-d857-4a7b-92a7-da3ac0d05a71,11000,0.166,0.614,0.274,0.724
05200cd4-d857-4a7b-92a7-da3ac0d05a71,14000,0.166,0.614,0.274,0.724
05200cd4-d857-4a7b-92a7-da3ac0d05a71,556000,0.166,0.614,0.274,0.724
05200cd4-d857-4a7b-92a7-da3ac0d05a71,559000,0.166,0.614,0.274,0.724
05200cd4-d857-4a7b-92a7-da3ac0d05a71,562000,0.166,0.614,0.274,0.724
05200cd4-d857-4a7b-92a7-da3ac0d05a71,565000,0.166,0.614,0.274,0.724
05200cd4-d857-4a7b-92a7-da3ac0d05a71,568000,0.166,0.614,0.274,0.724
05200cd4-d857-4a7b-92a7-da3ac0d05a71,571000,0.166,0.614,0.274,0.724
05200cd4-d857-4a7b-92a7-da3ac0d05a71,574000,0.166,0.614,0.274,0.724
0523ac78-29e8-4c3f-8140-6ccefc99ead8,160000,0.485,0.0,1.0,1.0
0523ac78-29e8-4c3f-8140-6ccefc99ead8,162000,0.485,0.0,1.0,1.0
0523ac78-29e8-4c3f-8140-6ccefc99ead8,165000,0.485,0.0,1.0,1.0
0523ac78-29e8-4c3f-8140-6ccefc99ead8,168000,0.485,0.0,1.0,1.0
0523ac78-29e8-4c3f-8140-6ccefc99ead8,172000,0.485,0.0,1.0,1.0
053511f2-427f-4333-94eb-7200f2d95877,15000,0.643,0.289,0.887,0.682
053511f2-427f-4333-94eb-7200f2d95877,20000,0.643,0.289,0.887,0.682
053511f2-427f-4333-94eb-7200f2d95877,25000,0.643,0.289,0.887,0.682
05561aee-f697-4036-9857-fc8ae1bdc5c4,91000,0.352,0.465,0.692,0.634
05561aee-f697-4036-9857-fc8ae1bdc5c4,92000,0.388,0.436,0.635,0.587
05561aee-f697-4036-9857-fc8ae1bdc5c4,93000,0.406,0.401,0.607,0.582
05561aee-f697-4036-9857-fc8ae1bdc5c4,94000,0.413,0.369,0.588,0.524
059062fb-6c68-4a8c-bbd8-0d107522671a,15000,0.176,0.283,0.537,0.756
059062fb-6c68-4a8c-bbd8-0d107522671a,16000,0.212,0.353,0.537,0.732
05d5bc25-3175-4974-9df6-bf1823201d05,96000,0.132,0.544,0.173,0.894
05d5bc25-3175-4974-9df6-bf1823201d05,98000,0.132,0.544,0.173,0.894
05d5bc25-3175-4974-9df6-bf1823201d05,100000,0.132,0.544,0.173,0.894
05d5bc25-3175-4974-9df6-bf1823201d05,164000,0.237,0.533,0.279,0.89
05d5bc25-3175-4974-9df6-bf1823201d05,166000,0.237,0.533,0.279,0.89
05d5bc25-3175-4974-9df6-bf1823201d05,168000,0.237,0.533,0.279,0.89
061b1949-c003-4cc7-8302-a854ae9ed464,377000,0.237,0.533,0.279,0.89
061b7a21-4aec-4bdd-82c5-a472ea3fc28a,280000,0.0,0.335,0.45,0.65
0651fd2f-9c64-4041-a355-48648a88e98c,22000,0.629,0.747,0.737,0.822
0657dd15-b3ec-487d-a3da-410eb5f2aeb7,0,0.395,0.529,0.444,0.882
0657dd15-b3ec-487d-a3da-410eb5f2aeb7,681000,0.395,0.529,0.444,0.882
065e54b0-1334-4de1-80ca-ebeff3f11d38,84000,0.28,0.265,0.72,0.53
065e54b0-1334-4de1-80ca-ebeff3f11d38,106000,0.28,0.265,0.72,0.53
0665cf23-4219-4c3c-9fed-2b48734b1ec9,1036000,0.376,0.348,0.507,0.511
0665cf23-4219-4c3c-9fed-2b48734b1ec9,1037000,0.478,0.226,0.573,0.355
0665cf23-4219-4c3c-9fed-2b48734b1ec9,1038000,0.478,0.283,0.611,0.428
0665cf23-4219-4c3c-9fed-2b48734b1ec9,1039000,0.466,0.289,0.584,0.432
0665cf23-4219-4c3c-9fed-2b48734b1ec9,1040000,0.432,0.28,0.547,0.43
0665cf23-4219-4c3c-9fed-2b48734b1ec9,1041000,0.39,0.27,0.51,0.43
0665cf23-4219-4c3c-9fed-2b48734b1ec9,1042000,0.39,0.28,0.51,0.43
0665cf23-4219-4c3c-9fed-2b48734b1ec9,1043000,0.4,0.28,0.52,0.43
0665cf23-4219-4c3c-9fed-2b48734b1ec9,1044000,0.4,0.28,0.52,0.43
06c0130f-5452-4ad0-aaec-6e794ac32557,6000,0.607,0.425,0.683,0.745
06e835c1-5bba-4c32-a002-c81e398e11aa,41000,0.386,0.542,0.648,0.691
06f56a19-705c-48a8-ac51-61183e2f1725,0,0.287,0.162,1.0,0.421
06f56a19-705c-48a8-ac51-61183e2f1725,117000,0.287,0.162,1.0,0.421
