query_id,time_ms,x0,y0,x1,y1
5a1f77aa-11fb-4c4a-a1c5-8c38f620e3ce,1187000,0.648,0.05,0.825,0.75
5a1f77aa-11fb-4c4a-a1c5-8c38f620e3ce,1188000,0.648,0.05,0.825,0.75
5a1f77aa-11fb-4c4a-a1c5-8c38f620e3ce,1189000,0.648,0.05,0.825,0.75
5a1f77aa-11fb-4c4a-a1c5-8c38f620e3ce,1190000,0.648,0.05,0.825,0.75
5a1f77aa-11fb-4c4a-a1c5-8c38f620e3ce,1191000,0.648,0.05,0.825,0.75
5a1f77aa-11fb-4c4a-a1c5-8c38f620e3ce,1192000,0.648,0.05,0.825,0.75
5a1f77aa-11fb-4c4a-a1c5-8c38f620e3ce,1193000,0.648,0.05,0.825,0.75
5a1f77aa-11fb-4c4a-a1c5-8c38f620e3ce,1194000,0.648,0.05,0.825,0.75
5a1f77aa-11fb-4c4a-a1c5-8c38f620e3ce,1195000,0.648,0.05,0.825,0.75
5a1f77aa-11fb-4c4a-a1c5-8c38f620e3ce,1196000,0.648,0.05,0.825,0.75
5a1f77aa-11fb-4c4a-a1c5-8c38f620e3ce,1197000,0.648,0.05,0.825,0.75
5a1f77aa-11fb-4c4a-a1c5-8c38f620e3ce,1198000,0.648,0.05,0.825,0.75
5a1f77aa-11fb-4c4a-a1c5-8c38f620e3ce,1199000,0.648,0.05,0.825,0.75
5a1f77aa-11fb-4c4a-a1c5-8c38f620e3ce,1200000,0.648,0.05,0.825,0.75
5a1f77aa-11fb-4c4a-a1c5-8c38f620e3ce,1201000,0.648,0.05,0.825,0.75
5a1f77aa-11fb-4c4a-a1c5-8c38f620e3ce,1202000,0.648,0.05,0.825,0.75
5a1f77aa-11fb-4c4a-a1c5-8c38f620e3ce,1203000,0.648,0.05,0.825,0.75
5a1f77aa-11fb-4c4a-a1c5-8c38f620e3ce,1204000,0.648,0.05,0.825,0.075
30544db1-2b95-45ad-968e-f24be54fd0e5,0,0.115,0.068,0.5,0.998
30544db1-2b95-45ad-968e-f24be54fd0e5,1500,0.115,0.068,0.5,0.998
30544db1-2b95-45ad-968e-f24be54fd0e5,2900,0.115,0.068,0.5,0.998
30544db1-2b95-45ad-968e-f24be54fd0e5,4400,0.115,0.068,0.5,0.998
30544db1-2b95-45ad-968e-f24be54fd0e5,5900,0.115,0.068,0.5,0.998
30544db1-2b95-45ad-968e-f24be54fd0e5,7400,0.115,0.068,0.5,0.998
30544db1-2b95-45ad-968e-f24be54fd0e5,8800,0.115,0.068,0.5,0.998
30544db1-2b95-45ad-968e-f24be54fd0e5,10300,0.115,0.068,0.5,0.998
30544db1-2b95-45ad-968e-f24be54fd0e5,11800,0.115,0.068,0.5,0.998
30544db1-2b95-45ad-968e-f24be54fd0e5,13300,0.115,0.068,0.5,0.998
30544db1-2b95-45ad-968e-f24be54fd0e5,14700,0.115,0.068,0.5,0.998
30544db1-2b95-45ad-968e-f24be54fd0e5,16200,0.115,0.068,0.5,0.998
30544db1-2b95-45ad-968e-f24be54fd0e5,17700,0.115,0.068,0.5,0.998
30544db1-2b95-45ad-968e-f24be54fd0e5,19200,0.115,0.068,0.5,0.998
30544db1-2b95-45ad-968e-f24be54fd0e5,20700,0.115,0.068,0.5,0.998
30544db1-2b95-45ad-968e-f24be54fd0e5,22100,0.115,0.068,0.5,0.998
30544db1-2b95-45ad-968e-f24be54fd0e5,23600,0.115,0.068,0.5,0.998
30544db1-2b95-45ad-968e-f24be54fd0e5,25100,0.115,0.068,0.5,0.998
30544db1-2b95-45ad-968e-f24be54fd0e5,26600,0.115,0.068,0.5,0.998
30544db1-2b95-45ad-968e-f24be54fd0e5,28000,0.115,0.068,0.5,0.998
30544db1-2b95-45ad-968e-f24be54fd0e5,29500,0.115,0.068,0.5,0.998
30544db1-2b95-45ad-968e-f24be54fd0e5,31000,0.115,0.068,0.5,0.998
30544db1-2b95-45ad-968e-f24be54fd0e5,32500,0.115,0.068,0.5,0.998
30544db1-2b95-45ad-968e-f24be54fd0e5,33900,0.115,0.068,0.5,0.998
30544db1-2b95-45ad-968e-f24be54fd0e5,35400,0.115,0.068,0.5,0.998
30544db1-2b95-45ad-968e-f24be54fd0e5,36900,0.115,0.068,0.5,0.998
30544db1-2b95-45ad-968e-f24be54fd0e5,38400,0.115,0.068,0.5,0.998
30544db1-2b95-45ad-968e-f24be54fd0e5,39800,0.115,0.068,0.5,0.998
30544db1-2b95-45ad-968e-f24be54fd0e5,41300,0.115,0.068,0.5,0.998
30544db1-2b95-45ad-968e-f24be54fd0e5,42800,0.115,0.068,0.5,0.998
30544db1-2b95-45ad-968e-f24be54fd0e5,44300,0.115,0.068,0.5,0.998
30544db1-2b95-45ad-968e-f24be54fd0e5,45700,0.115,0.068,0.5,0.998
30544db1-2b95-45ad-968e-f24be54fd0e5,47200,0.115,0.068,0.5,0.998
30544db1-2b95-45ad-968e-f24be54fd0e5,48700,0.115,0.068,0.5,0.998
30544db1-2b95-45ad-968e-f24be54fd0e5,50200,0.115,0.068,0.5,0.998
30544db1-2b95-45ad-968e-f24be54fd0e5,51700,0.115,0.068,0.5,0.998
061b1949-c003-4cc7-8302-a854ae9ed464,618000,0.68,0.288,0.845,0.55
061b1949-c003-4cc7-8302-a854ae9ed464,620000,0.68,0.288,0.845,0.55
061b1949-c003-4cc7-8302-a854ae9ed464,622000,0.68,0.288,0.845,0.55
061b1949-c003-4cc7-8302-a854ae9ed464,624000,0.68,0.288,0.845,0.55
061b1949-c003-4cc7-8302-a854ae9ed464,626000,0.68,0.288,0.845,0.55
061b1949-c003-4cc7-8302-a854ae9ed464,628000,0.68,0.288,0.845,0.55
061b1949-c003-4cc7-8302-a854ae9ed464,630000,0.68,0.288,0.845,0.55
061b1949-c003-4cc7-8302-a854ae9ed464,632000,0.68,0.288,0.845,0.55
061b1949-c003-4cc7-8302-a854ae9ed464,634000,0.68,0.288,0.845,0.55
061b1949-c003-4cc7-8302-a854ae9ed464,636000,0.68,0.288,0.845,0.55
061b1949-c003-4cc7-8302-a854ae9ed464,638000,0.68,0.288,0.845,0.55
061b1949-c003-4cc7-8302-a854ae9ed464,640000,0.68,0.288,0.845,0.55
061b1949-c003-4cc7-8302-a854ae9ed464,642000,0.68,0.288,0.845,0.55
061b1949-c003-4cc7-8302-a854ae9ed464,644000,0.68,0.288,0.845,0.55
061b1949-c003-4cc7-8302-a854ae9ed464,646000,0.68,0.288,0.845,0.55
061b1949-c003-4cc7-8302-a854ae9ed464,648000,0.68,0.288,0.845,0.55
061b1949-c003-4cc7-8302-a854ae9ed464,650000,0.68,0.288,0.845,0.55
061b1949-c003-4cc7-8302-a854ae9ed464,652000,0.68,0.288,0.845,0.55
061b1949-c003-4cc7-8302-a854ae9ed464,654000,0.68,0.288,0.845,0.55
061b1949-c003-4cc7-8302-a854ae9ed464,656000,0.68,0.288,0.845,0.55
061b1949-c003-4cc7-8302-a854ae9ed464,658000,0.68,0.288,0.845,0.55
061b1949-c003-4cc7-8302-a854ae9ed464,660000,0.68,0.288,0.845,0.55
061b1949-c003-4cc7-8302-a854ae9ed464,662000,0.68,0.288,0.845,0.55
061b1949-c003-4cc7-8302-a854ae9ed464,664000,0.68,0.288,0.845,0.55
061b1949-c003-4cc7-8302-a854ae9ed464,666000,0.68,0.288,0.845,0.55
061b1949-c003-4cc7-8302-a854ae9ed464,668000,0.68,0.288,0.845,0.55
061b1949-c003-4cc7-8302-a854ae9ed464,670000,0.68,0.288,0.845,0.55
061b1949-c003-4cc7-8302-a854ae9ed464,672000,0.68,0.288,0.845,0.55
061b1949-c003-4cc7-8302-a854ae9ed464,674000,0.68,0.288,0.845,0.55
061b1949-c003-4cc7-8302-a854ae9ed464,676000,0.68,0.288,0.845,0.55
061b1949-c003-4cc7-8302-a854ae9ed464,678000,0.68,0.288,0.845,0.55
061b1949-c003-4cc7-8302-a854ae9ed464,680000,0.68,0.288,0.845,0.55
061b1949-c003-4cc7-8302-a854ae9ed464,682000,0.68,0.288,0.845,0.55
061b1949-c003-4cc7-8302-a854ae9ed464,684000,0.68,0.288,0.845,0.55
061b1949-c003-4cc7-8302-a854ae9ed464,686000,0.68,0.288,0.845,0.55
89be8135-f6ca-408a-b2bc-451813603b7a,12000,0.448,0.1,0.6,0.325
89be8135-f6ca-408a-b2bc-451813603b7a,23000,0.448,0.1,0.6,0.325
89be8135-f6ca-408a-b2bc-451813603b7a,365000,0.448,0.1,0.6,0.325
89be8135-f6ca-408a-b2bc-451813603b7a,367000,0.448,0.1,0.6,0.325
89be8135-f6ca-408a-b2bc-451813603b7a,369000,0.448,0.1,0.6,0.325
89be8135-f6ca-408a-b2bc-451813603b7a,371000,0.448,0.1,0.6,0.325
89be8135-f6ca-408a-b2bc-451813603b7a,373000,0.448,0.1,0.6,0.325
89be8135-f6ca-408a-b2bc-451813603b7a,375000,0.448,0.1,0.6,0.325
89be8135-f6ca-408a-b2bc-451813603b7a,377000,0.448,0.1,0.6,0.325
89be8135-f6ca-408a-b2bc-451813603b7a,379000,0.448,0.1,0.6,0.325
89be8135-f6ca-408a-b2bc-451813603b7a,381000,0.448,0.1,0.6,0.325
89be8135-f6ca-408a-b2bc-451813603b7a,383000,0.448,0.1,0.6,0.325
89be8135-f6ca-408a-b2bc-451813603b7a,385000,0.448,0.1,0.6,0.325
89be8135-f6ca-408a-b2bc-451813603b7a,387000,0.448,0.1,0.6,0.325
89be8135-f6ca-408a-b2bc-451813603b7a,389000,0.448,0.1,0.6,0.325
89be8135-f6ca-408a-b2bc-451813603b7a,391000,0.448,0.1,0.6,0.325
89be8135-f6ca-408a-b2bc-451813603b7a,393000,0.448,0.1,0.6,0.325
89be8135-f6ca-408a-b2bc-451813603b7a,395000,0.448,0.1,0.6,0.325
89be8135-f6ca-408a-b2bc-451813603b7a,397000,0.448,0.1,0.6,0.325
89be8135-f6ca-408a-b2bc-451813603b7a,399000,0.448,0.1,0.6,0.325
89be8135-f6ca-408a-b2bc-451813603b7a,401000,0.448,0.1,0.6,0.325
89be8135-f6ca-408a-b2bc-451813603b7a,403000,0.448,0.1,0.6,0.325
89be8135-f6ca-408a-b2bc-451813603b7a,405000,0.448,0.1,0.6,0.325
89be8135-f6ca-408a-b2bc-451813603b7a,407000,0.448,0.1,0.6,0.325
89be8135-f6ca-408a-b2bc-451813603b7a,409000,0.448,0.1,0.6,0.325
89be8135-f6ca-408a-b2bc-451813603b7a,411000,0.448,0.1,0.6,0.325
89be8135-f6ca-408a-b2bc-451813603b7a,413000,0.448,0.1,0.6,0.325
89be8135-f6ca-408a-b2bc-451813603b7a,415000,0.448,0.1,0.6,0.325
89be8135-f6ca-408a-b2bc-451813603b7a,417000,0.448,0.1,0.6,0.325
89be8135-f6ca-408a-b2bc-451813603b7a,419000,0.448,0.1,0.6,0.325
89be8135-f6ca-408a-b2bc-451813603b7a,421000,0.448,0.1,0.6,0.325
89be8135-f6ca-408a-b2bc-451813603b7a,423000,0.448,0.1,0.6,0.325
89be8135-f6ca-408a-b2bc-451813603b7a,425000,0.448,0.1,0.6,0.325
89be8135-f6ca-408a-b2bc-451813603b7a,427000,0.448,0.1,0.6,0.325
89be8135-f6ca-408a-b2bc-451813603b7a,429000,0.448,0.1,0.6,0.325
89be8135-f6ca-408a-b2bc-451813603b7a,431000,0.448,0.1,0.6,0.325
89be8135-f6ca-408a-b2bc-451813603b7a,433000,0.448,0.1,0.6,0.325
89be8135-f6ca-408a-b2bc-451813603b7a,435000,0.448,0.1,0.6,0.325
cedeee3f-407c-4abc-82b8-fa0c12bb01b9,732000,0.14,0.58,0.2,0.7
a288f920-0a84-4991-8f4a-7c063bc4a7d1,740000,0.34,0.558,0.555,0.705
a288f920-0a84-4991-8f4a-7c063bc4a7d1,741000,0.34,0.558,0.555,0.705
a288f920-0a84-4991-8f4a-7c063bc4a7d1,742000,0.34,0.558,0.555,0.705
a288f920-0a84-4991-8f4a-7c063bc4a7d1,743000,0.34,0.558,0.555,0.705
a288f920-0a84-4991-8f4a-7c063bc4a7d1,744000,0.34,0.558,0.555,0.705
a288f920-0a84-4991-8f4a-7c063bc4a7d1,745000,0.34,0.558,0.555,0.705
a288f920-0a84-4991-8f4a-7c063bc4a7d1,746000,0.34,0.558,0.555,0.705
a288f920-0a84-4991-8f4a-7c063bc4a7d1,747000,0.34,0.558,0.555,0.705
a288f920-0a84-4991-8f4a-7c063bc4a7d1,748000,0.34,0.558,0.555,0.705
a288f920-0a84-4991-8f4a-7c063bc4a7d1,749000,0.34,0.558,0.555,0.705
a288f920-0a84-4991-8f4a-7c063bc4a7d1,750000,0.34,0.558,0.555,0.705
a288f920-0a84-4991-8f4a-7c063bc4a7d1,751000,0.34,0.558,0.555,0.705
a288f920-0a84-4991-8f4a-7c063bc4a7d1,752000,0.34,0.558,0.555,0.705
a288f920-0a84-4991-8f4a-7c063bc4a7d1,753000,0.34,0.558,0.555,0.705
a288f920-0a84-4991-8f4a-7c063bc4a7d1,754000,0.34,0.558,0.555,0.705
a288f920-0a84-4991-8f4a-7c063bc4a7d1,755000,0.34,0.558,0.555,0.705
a288f920-0a84-4991-8f4a-7c063bc4a7d1,756000,0.34,0.558,0.555,0.705
a288f920-0a84-4991-8f4a-7c063bc4a7d1,757000,0.34,0.558,0.555,0.705
a288f920-0a84-4991-8f4a-7c063bc4a7d1,758000,0.34,0.558,0.555,0.705
a288f920-0a84-4991-8f4a-7c063bc4a7d1,759000,0.34,0.558,0.555,0.705
a288f920-0a84-4991-8f4a-7c063bc4a7d1,760000,0.34,0.558,0.555,0.705
a288f920-0a84-4991-8f4a-7c063bc4a7d1,761000,0.34,0.558,0.555,0.705
a288f920-0a84-4991-8f4a-7c063bc4a7d1,762000,0.34,0.558,0.555,0.705
a288f920-0a84-4991-8f4a-7c063bc4a7d1,763000,0.34,0.558,0.555,0.705
a288f920-0a84-4991-8f4a-7c063bc4a7d1,764000,0.34,0.558,0.555,0.705
a288f920-0a84-4991-8f4a-7c063bc4a7d1,765000,0.34,0.558,0.555,0.705
a288f920-0a84-4991-8f4a-7c063bc4a7d1,766000,0.34,0.558,0.555,0.705
a288f920-0a84-4991-8f4a-7c063bc4a7d1,767000,0.34,0.558,0.555,0.705
a288f920-0a84-4991-8f4a-7c063bc4a7d1,768000,0.34,0.558,0.555,0.705
a288f920-0a84-4991-8f4a-7c063bc4a7d1,769000,0.34,0.558,0.555,0.705
a288f920-0a84-4991-8f4a-7c063bc4a7d1,770000,0.34,0.558,0.555,0.705
a288f920-0a84-4991-8f4a-7c063bc4a7d1,771000,0.34,0.558,0.555,0.705
a288f920-0a84-4991-8f4a-7c063bc4a7d1,772000,0.34,0.558,0.555,0.705
a288f920-0a84-4991-8f4a-7c063bc4a7d1,773000,0.34,0.558,0.555,0.705
a288f920-0a84-4991-8f4a-7c063bc4a7d1,774000,0.34,0.558,0.555,0.705
5f21282a-d878-4ec7-a935-b23cd04c8311,6000,0.588,0.1,0.638,0.245
5f21282a-d878-4ec7-a935-b23cd04c8311,7000,0.588,0.1,0.638,0.245
5f21282a-d878-4ec7-a935-b23cd04c8311,8000,0.588,0.1,0.638,0.245
5f21282a-d878-4ec7-a935-b23cd04c8311,9000,0.588,0.1,0.638,0.245
5f21282a-d878-4ec7-a935-b23cd04c8311,10000,0.588,0.1,0.638,0.245
5f21282a-d878-4ec7-a935-b23cd04c8311,11000,0.588,0.1,0.638,0.245
5f21282a-d878-4ec7-a935-b23cd04c8311,12000,0.588,0.1,0.638,0.245
5f21282a-d878-4ec7-a935-b23cd04c8311,13000,0.588,0.1,0.638,0.245
5f21282a-d878-4ec7-a935-b23cd04c8311,14000,0.588,0.1,0.638,0.245
5f21282a-d878-4ec7-a935-b23cd04c8311,15000,0.588,0.1,0.638,0.245
5f21282a-d878-4ec7-a935-b23cd04c8311,16000,0.588,0.1,0.638,0.245
5f21282a-d878-4ec7-a935-b23cd04c8311,17000,0.588,0.1,0.638,0.245
5f21282a-d878-4ec7-a935-b23cd04c8311,18000,0.588,0.1,0.638,0.245
5f21282a-d878-4ec7-a935-b23cd04c8311,19000,0.588,0.1,0.638,0.245
5f21282a-d878-4ec7-a935-b23cd04c8311,20000,0.588,0.1,0.638,0.245
5f21282a-d878-4ec7-a935-b23cd04c8311,21000,0.588,0.1,0.638,0.245
5f21282a-d878-4ec7-a935-b23cd04c8311,22000,0.588,0.1,0.638,0.245
5f21282a-d878-4ec7-a935-b23cd04c8311,23000,0.588,0.1,0.638,0.245
5f21282a-d878-4ec7-a935-b23cd04c8311,24000,0.588,0.1,0.638,0.245
5f21282a-d878-4ec7-a935-b23cd04c8311,25000,0.588,0.1,0.638,0.245
5f21282a-d878-4ec7-a935-b23cd04c8311,26000,0.588,0.1,0.638,0.245
5f21282a-d878-4ec7-a935-b23cd04c8311,27000,0.588,0.1,0.638,0.245
5f21282a-d878-4ec7-a935-b23cd04c8311,28000,0.588,0.1,0.638,0.245
5f21282a-d878-4ec7-a935-b23cd04c8311,29000,0.588,0.1,0.638,0.245
5f21282a-d878-4ec7-a935-b23cd04c8311,30000,0.588,0.1,0.638,0.245
5f21282a-d878-4ec7-a935-b23cd04c8311,31000,0.588,0.1,0.638,0.245
5f21282a-d878-4ec7-a935-b23cd04c8311,32000,0.588,0.1,0.638,0.245
5f21282a-d878-4ec7-a935-b23cd04c8311,33000,0.588,0.1,0.638,0.245
5f21282a-d878-4ec7-a935-b23cd04c8311,34000,0.588,0.1,0.638,0.245
5f21282a-d878-4ec7-a935-b23cd04c8311,35000,0.588,0.1,0.638,0.245
5f21282a-d878-4ec7-a935-b23cd04c8311,36000,0.588,0.1,0.638,0.245
5f21282a-d878-4ec7-a935-b23cd04c8311,37000,0.588,0.1,0.638,0.245
21cf87b8-4cab-40ba-be96-d081beee0db9,991000,0.588,0.6,0.664,0.75
959a9b17-63a4-4071-aca2-19e582d40c23,208000,0.488,0.54,0.525,0.64
959a9b17-63a4-4071-aca2-19e582d40c23,209000,0.488,0.54,0.525,0.64
959a9b17-63a4-4071-aca2-19e582d40c23,210000,0.488,0.54,0.525,0.64
959a9b17-63a4-4071-aca2-19e582d40c23,211000,0.488,0.54,0.525,0.64
959a9b17-63a4-4071-aca2-19e582d40c23,212000,0.488,0.54,0.525,0.64
959a9b17-63a4-4071-aca2-19e582d40c23,213000,0.488,0.54,0.525,0.64
959a9b17-63a4-4071-aca2-19e582d40c23,214000,0.488,0.54,0.525,0.64
959a9b17-63a4-4071-aca2-19e582d40c23,215000,0.488,0.54,0.525,0.64
959a9b17-63a4-4071-aca2-19e582d40c23,216000,0.488,0.54,0.525,0.64
959a9b17-63a4-4071-aca2-19e582d40c23,217000,0.488,0.54,0.525,0.64
959a9b17-63a4-4071-aca2-19e582d40c23,218000,0.488,0.54,0.525,0.64
959a9b17-63a4-4071-aca2-19e582d40c23,219000,0.488,0.54,0.525,0.64
959a9b17-63a4-4071-aca2-19e582d40c23,220000,0.488,0.54,0.525,0.64
959a9b17-63a4-4071-aca2-19e582d40c23,221000,0.488,0.54,0.525,0.64
959a9b17-63a4-4071-aca2-19e582d40c23,222000,0.488,0.54,0.525,0.64
959a9b17-63a4-4071-aca2-19e582d40c23,223000,0.488,0.54,0.525,0.64
959a9b17-63a4-4071-aca2-19e582d40c23,224000,0.488,0.54,0.525,0.64
959a9b17-63a4-4071-aca2-19e582d40c23,225000,0.488,0.54,0.525,0.64
959a9b17-63a4-4071-aca2-19e582d40c23,226000,0.488,0.54,0.525,0.64
959a9b17-63a4-4071-aca2-19e582d40c23,227000,0.488,0.54,0.525,0.64
959a9b17-63a4-4071-aca2-19e582d40c23,228000,0.488,0.54,0.525,0.64
959a9b17-63a4-4071-aca2-19e582d40c23,229000,0.488,0.54,0.525,0.64
959a9b17-63a4-4071-aca2-19e582d40c23,230000,0.488,0.54,0.525,0.64
959a9b17-63a4-4071-aca2-19e582d40c23,231000,0.488,0.54,0.525,0.64
959a9b17-63a4-4071-aca2-19e582d40c23,232000,0.488,0.54,0.525,0.64
959a9b17-63a4-4071-aca2-19e582d40c23,233000,0.488,0.54,0.525,0.64
959a9b17-63a4-4071-aca2-19e582d40c23,234000,0.488,0.54,0.525,0.64
959a9b17-63a4-4071-aca2-19e582d40c23,235000,0.488,0.54,0.525,0.64
959a9b17-63a4-4071-aca2-19e582d40c23,236000,0.488,0.54,0.525,0.64
959a9b17-63a4-4071-aca2-19e582d40c23,237000,0.488,0.54,0.525,0.64
959a9b17-63a4-4071-aca2-19e582d40c23,238000,0.488,0.54,0.525,0.64
959a9b17-63a4-4071-aca2-19e582d40c23,239000,0.488,0.54,0.525,0.64
959a9b17-63a4-4071-aca2-19e582d40c23,240000,0.488,0.54,0.525,0.64
959a9b17-63a4-4071-aca2-19e582d40c23,241000,0.488,0.54,0.525,0.64
959a9b17-63a4-4071-aca2-19e582d40c23,242000,0.488,0.54,0.525,0.64
959a9b17-63a4-4071-aca2-19e582d40c23,243000,0.488,0.54,0.525,0.64
959a9b17-63a4-4071-aca2-19e582d40c23,244000,0.488,0.54,0.525,0.64
959a9b17-63a4-4071-aca2-19e582d40c23,245000,0.488,0.54,0.525,0.064
b0517130-9422-4dc3-a0f8-cb10f40eb602,165000,0.187,0.18,0.44,0.48
e324a71c-738e-49fb-a699-e13392108d54,27000,0.25,0.1,0.8,0.38
e324a71c-738e-49fb-a699-e13392108d54,28000,0.25,0.1,0.8,0.38
e324a71c-738e-49fb-a699-e13392108d54,29000,0.25,0.1,0.8,0.38
370bae1b-9c13-4f19-80a6-71b6d3081e81,600000,0.38,0.658,0.445,0.725
370bae1b-9c13-4f19-80a6-71b6d3081e81,601000,0.38,0.658,0.445,0.725
370bae1b-9c13-4f19-80a6-71b6d3081e81,602000,0.38,0.658,0.445,0.725
370bae1b-9c13-4f19-80a6-71b6d3081e81,603000,0.38,0.658,0.445,0.725
370bae1b-9c13-4f19-80a6-71b6d3081e81,604000,0.38,0.658,0.445,0.725
370bae1b-9c13-4f19-80a6-71b6d3081e81,605000,0.38,0.658,0.445,0.725
370bae1b-9c13-4f19-80a6-71b6d3081e81,606000,0.38,0.658,0.445,0.725
370bae1b-9c13-4f19-80a6-71b6d3081e81,607000,0.38,0.658,0.445,0.725
370bae1b-9c13-4f19-80a6-71b6d3081e81,608000,0.38,0.658,0.445,0.725
370bae1b-9c13-4f19-80a6-71b6d3081e81,609000,0.38,0.658,0.445,0.725
370bae1b-9c13-4f19-80a6-71b6d3081e81,610000,0.38,0.658,0.445,0.725
370bae1b-9c13-4f19-80a6-71b6d3081e81,611000,0.38,0.658,0.445,0.725
370bae1b-9c13-4f19-80a6-71b6d3081e81,612000,0.38,0.658,0.445,0.725
370bae1b-9c13-4f19-80a6-71b6d3081e81,613000,0.38,0.658,0.445,0.725
370bae1b-9c13-4f19-80a6-71b6d3081e81,614000,0.38,0.658,0.445,0.725
370bae1b-9c13-4f19-80a6-71b6d3081e81,615000,0.38,0.658,0.445,0.725
370bae1b-9c13-4f19-80a6-71b6d3081e81,616000,0.38,0.658,0.445,0.725
370bae1b-9c13-4f19-80a6-71b6d3081e81,617000,0.38,0.658,0.445,0.725
370bae1b-9c13-4f19-80a6-71b6d3081e81,618000,0.38,0.658,0.445,0.725
370bae1b-9c13-4f19-80a6-71b6d3081e81,619000,0.38,0.658,0.445,0.725
370bae1b-9c13-4f19-80a6-71b6d3081e81,620000,0.38,0.658,0.445,0.725
370bae1b-9c13-4f19-80a6-71b6d3081e81,621000,0.38,0.658,0.445,0.725
370bae1b-9c13-4f19-80a6-71b6d3081e81,622000,0.38,0.658,0.445,0.725
370bae1b-9c13-4f19-80a6-71b6d3081e81,623000,0.38,0.658,0.445,0.725
370bae1b-9c13-4f19-80a6-71b6d3081e81,624000,0.38,0.658,0.445,0.725
370bae1b-9c13-4f19-80a6-71b6d3081e81,625000,0.38,0.658,0.445,0.725
370bae1b-9c13-4f19-80a6-71b6d3081e81,626000,0.38,0.658,0.445,0.725
370bae1b-9c13-4f19-80a6-71b6d3081e81,627000,0.38,0.658,0.445,0.725
370bae1b-9c13-4f19-80a6-71b6d3081e81,628000,0.38,0.658,0.445,0.725
370bae1b-9c13-4f19-80a6-71b6d3081e81,629000,0.38,0.658,0.445,0.725
370bae1b-9c13-4f19-80a6-71b6d3081e81,630000,0.38,0.658,0.445,0.725
370bae1b-9c13-4f19-80a6-71b6d3081e81,631000,0.38,0.658,0.445,0.725
370bae1b-9c13-4f19-80a6-71b6d3081e81,632000,0.38,0.658,0.445,0.725
370bae1b-9c13-4f19-80a6-71b6d3081e81,633000,0.38,0.658,0.445,0.725
370bae1b-9c13-4f19-80a6-71b6d3081e81,634000,0.38,0.658,0.445,0.725
370bae1b-9c13-4f19-80a6-71b6d3081e81,635000,0.38,0.658,0.445,0.725
d895a4e0-b59a-4244-bef6-a7d9a9dc9401,57000,0.15,0.25,0.45,0.5
d895a4e0-b59a-4244-bef6-a7d9a9dc9401,58000,0.15,0.25,0.45,0.5
d895a4e0-b59a-4244-bef6-a7d9a9dc9401,59000,0.15,0.25,0.45,0.5
d895a4e0-b59a-4244-bef6-a7d9a9dc9401,60000,0.15,0.25,0.45,0.5
d895a4e0-b59a-4244-bef6-a7d9a9dc9401,61000,0.15,0.25,0.45,0.5
d895a4e0-b59a-4244-bef6-a7d9a9dc9401,62000,0.15,0.25,0.45,0.5
d895a4e0-b59a-4244-bef6-a7d9a9dc9401,63000,0.15,0.25,0.45,0.5
d895a4e0-b59a-4244-bef6-a7d9a9dc9401,64000,0.15,0.25,0.45,0.5
d895a4e0-b59a-4244-bef6-a7d9a9dc9401,65000,0.15,0.25,0.45,0.5
