query_id,time_ms,x0,y0,x1,y1
061b1949-c003-4cc7-8302-a854ae9ed464,378044,0.682,0.313,0.913,0.869
061b1949-c003-4cc7-8302-a854ae9ed464,379172,0.682,0.313,0.913,0.869
061b1949-c003-4cc7-8302-a854ae9ed464,380139,0.682,0.313,0.913,0.869
061b1949-c003-4cc7-8302-a854ae9ed464,381106,0.682,0.313,0.913,0.869
061b1949-c003-4cc7-8302-a854ae9ed464,382234,0.682,0.313,0.913,0.869
061b1949-c003-4cc7-8302-a854ae9ed464,383201,0.682,0.313,0.913,0.869
061b1949-c003-4cc7-8302-a854ae9ed464,384168,0.682,0.313,0.913,0.869
061b1949-c003-4cc7-8302-a854ae9ed464,385296,0.682,0.313,0.913,0.869
061b1949-c003-4cc7-8302-a854ae9ed464,386102,0.682,0.313,0.913,0.869
89be8135-f6ca-408a-b2bc-451813603b7a,10413,0.363,0.118,0.643,0.863
89be8135-f6ca-408a-b2bc-451813603b7a,11469,0.372,0.102,0.63,0.873
89be8135-f6ca-408a-b2bc-451813603b7a,12525,0.372,0.114,0.63,0.867
89be8135-f6ca-408a-b2bc-451813603b7a,13582,0.419,0.11,0.585,0.769
89be8135-f6ca-408a-b2bc-451813603b7a,14336,0.423,0.106,0.586,0.502
89be8135-f6ca-408a-b2bc-451813603b7a,22938,0.423,0.14,0.659,0.733
89be8135-f6ca-408a-b2bc-451813603b7a,23994,0.353,0.07,0.662,0.949
89be8135-f6ca-408a-b2bc-451813603b7a,25050,0.413,0.04,0.695,0.939
89be8135-f6ca-408a-b2bc-451813603b7a,364590,0.409,0.144,0.608,0.843
89be8135-f6ca-408a-b2bc-451813603b7a,365646,0.376,0.106,0.621,0.873
89be8135-f6ca-408a-b2bc-451813603b7a,366703,0.353,0.0,0.639,0.623
89be8135-f6ca-408a-b2bc-451813603b7a,367759,0.393,0.144,0.629,0.823
89be8135-f6ca-408a-b2bc-451813603b7a,368815,0.423,0.102,0.589,0.564
89be8135-f6ca-408a-b2bc-451813603b7a,369872,0.423,0.092,0.604,0.47
89be8135-f6ca-408a-b2bc-451813603b7a,370928,0.423,0.092,0.604,0.47
89be8135-f6ca-408a-b2bc-451813603b7a,371985,0.413,0.498,0.639,0.813
89be8135-f6ca-408a-b2bc-451813603b7a,373041,0.376,0.283,0.621,0.823
89be8135-f6ca-408a-b2bc-451813603b7a,374097,0.393,0.263,0.604,0.785
89be8135-f6ca-408a-b2bc-451813603b7a,375154,0.545,0.0,0.854,0.723
89be8135-f6ca-408a-b2bc-451813603b7a,376210,0.145,0.235,0.555,0.998
89be8135-f6ca-408a-b2bc-451813603b7a,377266,0.0,0.0,0.999,0.998
89be8135-f6ca-408a-b2bc-451813603b7a,378323,0.459,0.373,0.66,0.783
89be8135-f6ca-408a-b2bc-451813603b7a,379379,0.44,0.373,0.65,0.783
89be8135-f6ca-408a-b2bc-451813603b7a,380435,0.434,0.353,0.644,0.783
89be8135-f6ca-408a-b2bc-451813603b7a,381492,0.423,0.365,0.659,0.783
89be8135-f6ca-408a-b2bc-451813603b7a,382548,0.423,0.353,0.659,0.783
89be8135-f6ca-408a-b2bc-451813603b7a,383604,0.423,0.522,0.644,0.823
89be8135-f6ca-408a-b2bc-451813603b7a,384661,0.49,0.53,0.644,0.823
89be8135-f6ca-408a-b2bc-451813603b7a,385717,0.49,0.53,0.644,0.823
89be8135-f6ca-408a-b2bc-451813603b7a,386773,0.49,0.53,0.644,0.823
89be8135-f6ca-408a-b2bc-451813603b7a,387830,0.49,0.53,0.644,0.823
89be8135-f6ca-408a-b2bc-451813603b7a,388886,0.49,0.53,0.644,0.823
89be8135-f6ca-408a-b2bc-451813603b7a,389942,0.49,0.53,0.644,0.823
89be8135-f6ca-408a-b2bc-451813603b7a,390999,0.49,0.53,0.644,0.823
89be8135-f6ca-408a-b2bc-451813603b7a,392055,0.29,0.243,0.619,0.831
89be8135-f6ca-408a-b2bc-451813603b7a,393111,0.401,0.279,0.644,0.831
89be8135-f6ca-408a-b2bc-451813603b7a,394168,0.401,0.279,0.644,0.831
89be8135-f6ca-408a-b2bc-451813603b7a,395224,0.401,0.279,0.644,0.831
89be8135-f6ca-408a-b2bc-451813603b7a,396280,0.401,0.279,0.644,0.831
89be8135-f6ca-408a-b2bc-451813603b7a,397337,0.401,0.279,0.644,0.831
89be8135-f6ca-408a-b2bc-451813603b7a,398393,0.401,0.279,0.644,0.831
89be8135-f6ca-408a-b2bc-451813603b7a,399450,0.0,0.415,0.111,0.704
89be8135-f6ca-408a-b2bc-451813603b7a,400506,0.229,0.425,0.629,0.998
89be8135-f6ca-408a-b2bc-451813603b7a,401562,0.381,0.365,0.659,0.875
89be8135-f6ca-408a-b2bc-451813603b7a,402619,0.401,0.357,0.679,0.875
89be8135-f6ca-408a-b2bc-451813603b7a,403675,0.401,0.375,0.729,0.875
89be8135-f6ca-408a-b2bc-451813603b7a,404731,0.401,0.225,0.479,0.492
89be8135-f6ca-408a-b2bc-451813603b7a,405788,0.401,0.225,0.479,0.492
89be8135-f6ca-408a-b2bc-451813603b7a,406844,0.401,0.225,0.479,0.492
89be8135-f6ca-408a-b2bc-451813603b7a,407900,0.401,0.225,0.479,0.492
89be8135-f6ca-408a-b2bc-451813603b7a,408957,0.401,0.225,0.479,0.492
89be8135-f6ca-408a-b2bc-451813603b7a,410013,0.401,0.225,0.479,0.492
89be8135-f6ca-408a-b2bc-451813603b7a,411069,0.401,0.225,0.479,0.492
89be8135-f6ca-408a-b2bc-451813603b7a,412126,0.401,0.225,0.479,0.492
89be8135-f6ca-408a-b2bc-451813603b7a,413182,0.199,0.144,0.469,0.492
89be8135-f6ca-408a-b2bc-451813603b7a,414238,0.199,0.144,0.469,0.492
89be8135-f6ca-408a-b2bc-451813603b7a,415295,0.199,0.144,0.469,0.492
89be8135-f6ca-408a-b2bc-451813603b7a,416351,0.199,0.144,0.469,0.492
89be8135-f6ca-408a-b2bc-451813603b7a,417407,0.199,0.144,0.469,0.492
89be8135-f6ca-408a-b2bc-451813603b7a,418464,0.199,0.144,0.469,0.492
89be8135-f6ca-408a-b2bc-451813603b7a,419520,0.55,0.144,0.63,0.315
89be8135-f6ca-408a-b2bc-451813603b7a,420576,0.519,0.295,0.619,0.565
89be8135-f6ca-408a-b2bc-451813603b7a,421633,0.21,0.271,0.29,0.483
89be8135-f6ca-408a-b2bc-451813603b7a,422689,0.259,0.267,0.339,0.477
89be8135-f6ca-408a-b2bc-451813603b7a,423745,0.359,0.452,0.439,0.629
cedeee3f-407c-4abc-82b8-fa0c12bb01b9,444240,0.113,0.143,0.189,0.992
cedeee3f-407c-4abc-82b8-fa0c12bb01b9,445149,0.14,0.143,0.319,0.51
cedeee3f-407c-4abc-82b8-fa0c12bb01b9,446059,0.0,0.0,0.399,0.411
cedeee3f-407c-4abc-82b8-fa0c12bb01b9,446968,0.0,0.0,0.445,0.399
cedeee3f-407c-4abc-82b8-fa0c12bb01b9,447726,0.279,0.018,0.46,0.198
a288f920-0a84-4991-8f4a-7c063bc4a7d1,93882,0.537,0.473,0.754,0.629
a288f920-0a84-4991-8f4a-7c063bc4a7d1,94850,0.52,0.499,0.806,0.65
a288f920-0a84-4991-8f4a-7c063bc4a7d1,95818,0.454,0.451,0.791,0.63
a288f920-0a84-4991-8f4a-7c063bc4a7d1,96786,0.353,0.423,0.761,0.62
5f21282a-d878-4ec7-a935-b23cd04c8311,6917,0.834,0.419,0.91,0.629
5f21282a-d878-4ec7-a935-b23cd04c8311,7887,0.733,0.423,0.809,0.633
5f21282a-d878-4ec7-a935-b23cd04c8311,8979,0.693,0.425,0.77,0.635
5f21282a-d878-4ec7-a935-b23cd04c8311,9950,0.693,0.425,0.77,0.635
5f21282a-d878-4ec7-a935-b23cd04c8311,11042,0.752,0.429,0.828,0.639
5f21282a-d878-4ec7-a935-b23cd04c8311,12013,0.794,0.431,0.87,0.641
5f21282a-d878-4ec7-a935-b23cd04c8311,13105,0.794,0.431,0.87,0.641
5f21282a-d878-4ec7-a935-b23cd04c8311,13712,0.773,0.453,0.85,0.663
7e831cdd-6814-49fe-a4d6-9321e59bbf04,74365,0.283,0.737,0.378,0.899
7e831cdd-6814-49fe-a4d6-9321e59bbf04,974683,0.283,0.737,0.378,0.899
7e831cdd-6814-49fe-a4d6-9321e59bbf04,975674,0.283,0.737,0.378,0.899
21cf87b8-4cab-40ba-be96-d081beee0db9,1530913,0.379,0.15,0.75,0.863
21cf87b8-4cab-40ba-be96-d081beee0db9,1531940,0.339,0.124,0.721,0.837
21cf87b8-4cab-40ba-be96-d081beee0db9,1532967,0.339,0.124,0.721,0.837
8f3392f1-feee-45df-a27e-c8ad2a08d11f,8762,0.473,0.369,0.56,1.0
8f3392f1-feee-45df-a27e-c8ad2a08d11f,9735,0.432,0.383,0.56,1.0
8f3392f1-feee-45df-a27e-c8ad2a08d11f,10709,0.429,0.411,0.554,1.0
236a1548-595e-4f8a-8611-2b2062e55ec8,566322,0.472,0.538,0.775,0.869
236a1548-595e-4f8a-8611-2b2062e55ec8,566940,0.389,0.544,0.721,0.875
236a1548-595e-4f8a-8611-2b2062e55ec8,568176,0.364,0.55,0.677,0.891
236a1548-595e-4f8a-8611-2b2062e55ec8,568795,0.318,0.564,0.63,0.905
236a1548-595e-4f8a-8611-2b2062e55ec8,570031,0.273,0.574,0.586,0.915
236a1548-595e-4f8a-8611-2b2062e55ec8,570649,0.23,0.586,0.543,0.927
236a1548-595e-4f8a-8611-2b2062e55ec8,571886,0.193,0.594,0.506,0.935
236a1548-595e-4f8a-8611-2b2062e55ec8,573122,0.16,0.602,0.459,0.943
236a1548-595e-4f8a-8611-2b2062e55ec8,573741,0.062,0.602,0.385,0.943
236a1548-595e-4f8a-8611-2b2062e55ec8,574977,0.0,0.61,0.313,0.951
d6e369c6-ba54-456f-9857-4bbb49390d18,478140,0.693,0.833,0.795,0.945
d6e369c6-ba54-456f-9857-4bbb49390d18,478740,0.644,0.703,0.746,0.81
d6e369c6-ba54-456f-9857-4bbb49390d18,479942,0.623,0.619,0.734,0.731
d6e369c6-ba54-456f-9857-4bbb49390d18,480542,0.596,0.594,0.709,0.706
959a9b17-63a4-4071-aca2-19e582d40c23,207349,0.414,0.584,0.484,0.901
959a9b17-63a4-4071-aca2-19e582d40c23,208298,0.419,0.581,0.489,0.898
959a9b17-63a4-4071-aca2-19e582d40c23,209352,0.427,0.588,0.501,0.905
959a9b17-63a4-4071-aca2-19e582d40c23,210301,0.435,0.596,0.512,0.913
959a9b17-63a4-4071-aca2-19e582d40c23,211355,0.443,0.601,0.519,0.918
959a9b17-63a4-4071-aca2-19e582d40c23,212304,0.452,0.603,0.527,0.92
959a9b17-63a4-4071-aca2-19e582d40c23,213358,0.46,0.605,0.535,0.922
959a9b17-63a4-4071-aca2-19e582d40c23,214307,0.47,0.606,0.545,0.922
959a9b17-63a4-4071-aca2-19e582d40c23,215361,0.48,0.606,0.557,0.922
959a9b17-63a4-4071-aca2-19e582d40c23,216310,0.493,0.605,0.57,0.922
959a9b17-63a4-4071-aca2-19e582d40c23,217364,0.501,0.606,0.577,0.922
959a9b17-63a4-4071-aca2-19e582d40c23,218312,0.51,0.606,0.586,0.922
959a9b17-63a4-4071-aca2-19e582d40c23,219367,0.517,0.606,0.593,0.922
959a9b17-63a4-4071-aca2-19e582d40c23,220315,0.525,0.603,0.601,0.919
959a9b17-63a4-4071-aca2-19e582d40c23,221264,0.533,0.601,0.609,0.917
959a9b17-63a4-4071-aca2-19e582d40c23,222318,0.54,0.599,0.616,0.915
959a9b17-63a4-4071-aca2-19e582d40c23,223267,0.548,0.597,0.624,0.913
959a9b17-63a4-4071-aca2-19e582d40c23,224321,0.555,0.596,0.631,0.913
959a9b17-63a4-4071-aca2-19e582d40c23,225270,0.563,0.596,0.639,0.913
959a9b17-63a4-4071-aca2-19e582d40c23,226324,0.57,0.596,0.646,0.913
959a9b17-63a4-4071-aca2-19e582d40c23,227273,0.578,0.597,0.654,0.914
959a9b17-63a4-4071-aca2-19e582d40c23,228432,0.586,0.598,0.662,0.915
87190549-40ca-4129-9ade-5ff5f90bd416,170840,0.534,0.478,0.688,0.795
87190549-40ca-4129-9ade-5ff5f90bd416,172212,0.534,0.429,0.688,0.75
87190549-40ca-4129-9ade-5ff5f90bd416,172898,0.523,0.078,0.682,0.411
b0517130-9422-4dc3-a0f8-cb10f40eb602,162021,0.44,0.129,0.795,0.849
b0517130-9422-4dc3-a0f8-cb10f40eb602,163077,0.44,0.129,0.795,0.849
b0517130-9422-4dc3-a0f8-cb10f40eb602,164134,0.0,0.062,0.899,0.849
b0517130-9422-4dc3-a0f8-cb10f40eb602,165191,0.0,0.076,0.723,0.849
b0517130-9422-4dc3-a0f8-cb10f40eb602,166247,0.0,0.078,0.708,0.849
b0517130-9422-4dc3-a0f8-cb10f40eb602,167304,0.0,0.114,0.512,0.849
e324a71c-738e-49fb-a699-e13392108d54,453057,0.139,0.761,0.789,0.919
e324a71c-738e-49fb-a699-e13392108d54,453878,0.149,0.761,0.773,0.903
e324a71c-738e-49fb-a699-e13392108d54,454699,0.177,0.743,0.769,0.889
e324a71c-738e-49fb-a699-e13392108d54,456340,0.198,0.727,0.784,0.881
e324a71c-738e-49fb-a699-e13392108d54,457161,0.209,0.713,0.82,0.883
e324a71c-738e-49fb-a699-e13392108d54,457982,0.22,0.697,0.84,0.867
e324a71c-738e-49fb-a699-e13392108d54,458803,0.265,0.657,0.888,0.863
e324a71c-738e-49fb-a699-e13392108d54,459623,0.312,0.643,0.935,0.867
e324a71c-738e-49fb-a699-e13392108d54,461265,0.321,0.605,0.97,0.859
370bae1b-9c13-4f19-80a6-71b6d3081e81,597453,0.566,0.572,0.817,0.998
370bae1b-9c13-4f19-80a6-71b6d3081e81,598368,0.566,0.572,0.839,0.998
370bae1b-9c13-4f19-80a6-71b6d3081e81,602028,0.599,0.684,0.705,0.94
370bae1b-9c13-4f19-80a6-71b6d3081e81,602943,0.594,0.708,0.699,0.944
370bae1b-9c13-4f19-80a6-71b6d3081e81,603858,0.603,0.745,0.71,0.998
370bae1b-9c13-4f19-80a6-71b6d3081e81,604773,0.582,0.654,0.678,0.854
370bae1b-9c13-4f19-80a6-71b6d3081e81,609347,0.572,0.572,0.823,0.998
370bae1b-9c13-4f19-80a6-71b6d3081e81,610262,0.572,0.554,0.823,0.998
d895a4e0-b59a-4244-bef6-a7d9a9dc9401,58745,0.34,0.24,0.569,0.653
d895a4e0-b59a-4244-bef6-a7d9a9dc9401,59649,0.32,0.252,0.589,0.69
d895a4e0-b59a-4244-bef6-a7d9a9dc9401,60552,0.43,0.269,0.762,0.792
d895a4e0-b59a-4244-bef6-a7d9a9dc9401,62360,0.513,0.309,0.745,0.813
d895a4e0-b59a-4244-bef6-a7d9a9dc9401,63264,0.487,0.459,0.999,0.945
d895a4e0-b59a-4244-bef6-a7d9a9dc9401,64168,0.494,0.483,0.999,0.999
d895a4e0-b59a-4244-bef6-a7d9a9dc9401,71398,0.745,0.0,0.999,0.601
d895a4e0-b59a-4244-bef6-a7d9a9dc9401,72301,0.29,0.0,0.638,0.464
d895a4e0-b59a-4244-bef6-a7d9a9dc9401,74109,0.389,0.0,0.52,0.411
d895a4e0-b59a-4244-bef6-a7d9a9dc9401,92184,0.32,0.54,0.934,0.999
d895a4e0-b59a-4244-bef6-a7d9a9dc9401,93088,0.373,0.612,0.82,0.999
d895a4e0-b59a-4244-bef6-a7d9a9dc9401,93992,0.413,0.754,0.619,0.999
d895a4e0-b59a-4244-bef6-a7d9a9dc9401,94896,0.309,0.598,0.545,0.999
d895a4e0-b59a-4244-bef6-a7d9a9dc9401,95799,0.319,0.353,0.588,0.641
d895a4e0-b59a-4244-bef6-a7d9a9dc9401,96703,0.104,0.492,0.389,0.867
d895a4e0-b59a-4244-bef6-a7d9a9dc9401,97607,0.327,0.614,0.553,0.873
d895a4e0-b59a-4244-bef6-a7d9a9dc9401,99414,0.159,0.592,0.504,0.999
d895a4e0-b59a-4244-bef6-a7d9a9dc9401,100318,0.0,0.454,0.389,0.999
d895a4e0-b59a-4244-bef6-a7d9a9dc9401,101222,0.0,0.287,0.309,0.999
6d047706-2348-4588-8f0b-694aff5f3f28,95051,0.811,0.733,0.933,0.945
6d047706-2348-4588-8f0b-694aff5f3f28,96018,0.833,0.733,0.955,0.945
6d047706-2348-4588-8f0b-694aff5f3f28,96986,0.839,0.743,0.961,0.955
6d047706-2348-4588-8f0b-694aff5f3f28,97953,0.863,0.777,0.985,0.99
6d047706-2348-4588-8f0b-694aff5f3f28,98921,0.869,0.789,0.991,0.999
6d047706-2348-4588-8f0b-694aff5f3f28,100009,0.873,0.795,0.995,1.0
6d047706-2348-4588-8f0b-694aff5f3f28,100977,0.876,0.797,1.0,1.0
d8a077d3-84df-492c-a785-b41e67a09948,26134,0.202,0.373,0.813,0.799
d8a077d3-84df-492c-a785-b41e67a09948,27056,0.24,0.383,0.811,0.813
d8a077d3-84df-492c-a785-b41e67a09948,27978,0.274,0.351,0.833,0.797
f6a79239-50d1-4a3b-a56b-5c9440898116,301772,0.429,0.558,0.529,0.74
104c4b71-da91-4b72-a365-1c4021d4c660,31836,0.559,0.114,0.873,0.998
104c4b71-da91-4b72-a365-1c4021d4c660,33182,0.559,0.133,0.873,0.998
104c4b71-da91-4b72-a365-1c4021d4c660,34078,0.559,0.114,0.873,0.998
104c4b71-da91-4b72-a365-1c4021d4c660,34975,0.572,0.114,0.912,0.65
104c4b71-da91-4b72-a365-1c4021d4c660,35872,0.613,0.102,0.889,0.64
104c4b71-da91-4b72-a365-1c4021d4c660,37217,0.588,0.108,0.88,0.644
104c4b71-da91-4b72-a365-1c4021d4c660,38114,0.596,0.102,0.883,0.644
073b3fdc-5456-4020-98a3-0066fc434513,9090,0.0,0.173,0.518,1.0
073b3fdc-5456-4020-98a3-0066fc434513,9869,0.0,0.074,0.607,1.0
073b3fdc-5456-4020-98a3-0066fc434513,10908,0.384,0.241,0.823,0.869
3563c183-389c-403f-b67a-63e8911808c6,61181,0.149,0.279,0.823,0.948
3563c183-389c-403f-b67a-63e8911808c6,61971,0.14,0.128,0.823,0.81
3563c183-389c-403f-b67a-63e8911808c6,63155,0.14,0.128,0.823,0.81
3563c183-389c-403f-b67a-63e8911808c6,63944,0.14,0.128,0.823,0.81
3563c183-389c-403f-b67a-63e8911808c6,65128,0.14,0.128,0.823,0.81
3563c183-389c-403f-b67a-63e8911808c6,65918,0.14,0.128,0.823,0.81
3563c183-389c-403f-b67a-63e8911808c6,67102,0.14,0.128,0.823,0.81
3563c183-389c-403f-b67a-63e8911808c6,67891,0.14,0.128,0.823,0.81
3563c183-389c-403f-b67a-63e8911808c6,69075,0.14,0.128,0.823,0.81
3563c183-389c-403f-b67a-63e8911808c6,69865,0.14,0.128,0.823,0.81
3563c183-389c-403f-b67a-63e8911808c6,71049,0.14,0.128,0.823,0.81
3563c183-389c-403f-b67a-63e8911808c6,71838,0.14,0.128,0.823,0.81
3563c183-389c-403f-b67a-63e8911808c6,73023,0.14,0.128,0.823,0.81
3563c183-389c-403f-b67a-63e8911808c6,74207,0.14,0.04,0.823,0.732
40e8437d-698c-4f6b-86f7-60dca48eec42,28258,0.51,0.0,0.823,0.998
40e8437d-698c-4f6b-86f7-60dca48eec42,28753,0.492,0.0,0.813,0.998
40e8437d-698c-4f6b-86f7-60dca48eec42,30241,0.479,0.0,0.809,0.998
40e8437d-698c-4f6b-86f7-60dca48eec42,31232,0.473,0.0,0.803,0.998
40e8437d-698c-4f6b-86f7-60dca48eec42,32224,0.429,0.0,0.801,0.998
40e8437d-698c-4f6b-86f7-60dca48eec42,33215,0.502,0.0,0.809,0.998
fbacd838-32c6-4d30-8438-1b811ea7fe2c,139998,0.491,0.082,0.865,0.879
fbacd838-32c6-4d30-8438-1b811ea7fe2c,140955,0.499,0.082,0.85,0.879
fbacd838-32c6-4d30-8438-1b811ea7fe2c,141912,0.494,0.086,0.863,0.879
fbacd838-32c6-4d30-8438-1b811ea7fe2c,142869,0.459,0.092,0.862,0.879
fbacd838-32c6-4d30-8438-1b811ea7fe2c,143825,0.434,0.082,0.885,0.879
fbacd838-32c6-4d30-8438-1b811ea7fe2c,145101,0.469,0.082,0.87,0.879
fbacd838-32c6-4d30-8438-1b811ea7fe2c,146058,0.482,0.098,0.862,0.879
fbacd838-32c6-4d30-8438-1b811ea7fe2c,147014,0.491,0.086,0.884,0.879
fbacd838-32c6-4d30-8438-1b811ea7fe2c,147971,0.494,0.086,0.884,0.879
fbacd838-32c6-4d30-8438-1b811ea7fe2c,148928,0.494,0.09,0.865,0.879
fbacd838-32c6-4d30-8438-1b811ea7fe2c,149884,0.502,0.086,0.863,0.879
fbacd838-32c6-4d30-8438-1b811ea7fe2c,151160,0.465,0.094,0.87,0.879
fbacd838-32c6-4d30-8438-1b811ea7fe2c,152117,0.51,0.092,0.869,0.879
fbacd838-32c6-4d30-8438-1b811ea7fe2c,153073,0.516,0.096,0.866,0.879
fbacd838-32c6-4d30-8438-1b811ea7fe2c,154030,0.519,0.092,0.861,0.879
fbacd838-32c6-4d30-8438-1b811ea7fe2c,154987,0.502,0.082,0.859,0.879
fbacd838-32c6-4d30-8438-1b811ea7fe2c,155944,0.504,0.092,0.87,0.879
fbacd838-32c6-4d30-8438-1b811ea7fe2c,156262,0.502,0.092,0.87,0.879
cc0480b3-b3c4-4dea-816a-83dee76a830b,9821,0.029,0.293,0.44,0.39
cc0480b3-b3c4-4dea-816a-83dee76a830b,10814,0.029,0.293,0.44,0.39
cc0480b3-b3c4-4dea-816a-83dee76a830b,11807,0.029,0.293,0.44,0.39
cc0480b3-b3c4-4dea-816a-83dee76a830b,12800,0.029,0.293,0.44,0.39
cc0480b3-b3c4-4dea-816a-83dee76a830b,13683,0.029,0.293,0.44,0.39
9c8b5dd8-6910-4149-a36b-97ef710bfdf2,66129,0.459,0.0,0.562,0.564
9c8b5dd8-6910-4149-a36b-97ef710bfdf2,66932,0.459,0.0,0.562,0.564
9c8b5dd8-6910-4149-a36b-97ef710bfdf2,68003,0.44,0.0,0.559,0.55
9c8b5dd8-6910-4149-a36b-97ef710bfdf2,69074,0.44,0.0,0.559,0.55
9c8b5dd8-6910-4149-a36b-97ef710bfdf2,69877,0.446,0.0,0.559,0.55
9c8b5dd8-6910-4149-a36b-97ef710bfdf2,70948,0.464,0.0,0.559,0.54
9c8b5dd8-6910-4149-a36b-97ef710bfdf2,72019,0.473,0.0,0.562,0.554
9c8b5dd8-6910-4149-a36b-97ef710bfdf2,73089,0.0,0.223,0.18,0.41
a253d29c-47eb-46f0-9f64-96f1f21cb7f4,732739,0.213,0.037,0.673,0.998
a253d29c-47eb-46f0-9f64-96f1f21cb7f4,733665,0.252,0.037,0.679,0.998
a253d29c-47eb-46f0-9f64-96f1f21cb7f4,734590,0.262,0.037,0.755,0.998
a253d29c-47eb-46f0-9f64-96f1f21cb7f4,735515,0.273,0.037,0.679,0.998
64d10ba0-8b99-435f-9a11-bee31369d935,147927,0.769,0.498,0.999,0.998
64d10ba0-8b99-435f-9a11-bee31369d935,148971,0.742,0.51,0.999,0.998
64d10ba0-8b99-435f-9a11-bee31369d935,150015,0.739,0.564,0.999,0.998
64d10ba0-8b99-435f-9a11-bee31369d935,151059,0.735,0.564,0.999,0.998
64d10ba0-8b99-435f-9a11-bee31369d935,152103,0.723,0.584,0.999,0.998
64d10ba0-8b99-435f-9a11-bee31369d935,153322,0.712,0.594,0.999,0.998
17156e78-d5be-43c7-9e13-db7c1028c919,4489,0.129,0.786,0.271,0.998
17156e78-d5be-43c7-9e13-db7c1028c919,5545,0.129,0.764,0.271,0.998
17156e78-d5be-43c7-9e13-db7c1028c919,6601,0.129,0.727,0.271,0.998
17156e78-d5be-43c7-9e13-db7c1028c919,7657,0.129,0.689,0.271,0.998
17156e78-d5be-43c7-9e13-db7c1028c919,8713,0.129,0.65,0.271,0.998
17156e78-d5be-43c7-9e13-db7c1028c919,9638,0.129,0.629,0.271,0.998
17156e78-d5be-43c7-9e13-db7c1028c919,10430,0.129,0.629,0.271,0.998
5d421303-8fc6-4b8f-81d6-ec8712e47f15,493006,0.13,0.0,0.693,0.893
34b85e31-0324-4f0f-a9c5-ed17f41a7773,4635,0.753,0.569,0.868,0.66
ca3f25e6-a6c4-4928-b5f1-974b6c612dd5,20262,0.551,0.544,0.75,0.998
ca3f25e6-a6c4-4928-b5f1-974b6c612dd5,21253,0.613,0.53,0.819,0.998
ca3f25e6-a6c4-4928-b5f1-974b6c612dd5,22244,0.606,0.608,0.812,1.0
ca3f25e6-a6c4-4928-b5f1-974b6c612dd5,23235,0.612,0.624,0.808,1.0
ca3f25e6-a6c4-4928-b5f1-974b6c612dd5,24227,0.605,0.674,0.807,1.0
ca3f25e6-a6c4-4928-b5f1-974b6c612dd5,25218,0.595,0.692,0.804,1.0
ca3f25e6-a6c4-4928-b5f1-974b6c612dd5,26209,0.54,0.804,0.768,1.0
ca3f25e6-a6c4-4928-b5f1-974b6c612dd5,29072,0.66,0.694,0.751,1.0
ca3f25e6-a6c4-4928-b5f1-974b6c612dd5,30063,0.659,0.694,0.751,1.0
ca3f25e6-a6c4-4928-b5f1-974b6c612dd5,31054,0.699,0.702,0.833,1.0
ca3f25e6-a6c4-4928-b5f1-974b6c612dd5,32045,0.689,0.694,0.75,1.0
ca3f25e6-a6c4-4928-b5f1-974b6c612dd5,33036,0.689,0.694,0.75,1.0
ca3f25e6-a6c4-4928-b5f1-974b6c612dd5,34027,0.689,0.694,0.75,1.0
ca3f25e6-a6c4-4928-b5f1-974b6c612dd5,35018,0.689,0.694,0.75,1.0
ca3f25e6-a6c4-4928-b5f1-974b6c612dd5,36009,0.689,0.694,0.75,1.0
